,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,OP.SHF,LG.DCE,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20181023,96.82858405678004,128.76921743434667,0.0,65.3005658129216,50.42847860856879,0.0,0.0,0.0,-94.0377150593363,-131.6574654135893,-8.560014884605788,0.0,0.0,0.0,0.0,-118.73543757904424,-65.93013913662023,-216.480115353858,0.0,0.0,0.0,0.0,0.0
20181024,90.93942681853206,106.64457996067623,0.0,50.42640699714451,40.30613243951268,0.0,0.0,0.0,-100.98561892696691,-127.60481719997514,-17.10460300829795,0.0,0.0,0.0,0.0,-125.47795412808878,-65.15118623131977,-212.0819276520434,0.0,0.0,0.0,0.0,0.0
20181025,86.90531490949698,86.65126886741555,0.0,33.48290174502723,30.378926688425032,0.0,0.0,0.0,-108.21068910101496,-126.44161940412171,-28.5287255746483,0.0,0.0,0.0,0.0,-131.41274285254946,-65.90353770267333,-202.9668273996791,0.0,0.0,0.0,0.0,0.0
20181026,82.68831924742203,65.15687790723692,0.0,13.659973911096802,18.74621263389858,0.0,0.0,0.0,-116.2902780271927,-125.42386075095783,-41.739098061314664,0.0,0.0,0.0,0.0,-137.20270974921806,-69.59187172005448,-193.2325004786283,0.0,0.0,0.0,0.0,0.0
20181029,78.45062847617501,42.40900992498082,0.0,-8.139693957459068,4.826848021263375,0.0,0.0,0.0,-124.97191448919497,-124.20005334471857,-55.854188984970925,0.0,0.0,0.0,0.0,-140.83816252851113,-74.39839526355398,-182.09540930346628,0.0,0.0,0.0,0.0,0.0
20181030,75.11618553705753,20.898392010657748,0.0,-33.11808392978605,-11.373083223469646,0.0,0.0,0.0,-134.02859414027472,-123.18013485744318,-70.0441615866662,0.0,0.0,0.0,0.0,-143.84070122665645,-80.61276050492607,-169.00370535509958,0.0,0.0,0.0,0.0,0.0
20181031,71.78746692861321,-0.7951957696747556,0.0,-59.564175695534644,-30.199366183129676,0.0,0.0,0.0,-143.00901545743804,-121.14165525112136,-83.30768831094915,0.0,0.0,0.0,0.0,-143.75046765600874,-87.81413808046041,-156.1347525538867,0.0,0.0,0.0,0.0,0.0
20181101,68.38108502474725,-21.884753272041724,0.0,-84.1849154125957,-50.11809496770089,0.0,0.0,0.0,-152.33637338667427,-118.39297447466815,-96.22587536990072,0.0,0.0,0.0,0.0,-143.95565829555795,-95.01795314442408,-144.70046833197875,0.0,0.0,0.0,0.0,0.0
20181102,64.87465319244743,-42.81921513343692,0.0,-107.21381553530834,-69.74082287701692,0.0,0.0,0.0,-159.07493103977254,-115.80883324872988,-107.26509906159717,0.0,0.0,0.0,0.0,-143.1680832412608,-101.77724290757223,-132.32061816406832,0.0,0.0,0.0,0.0,0.0
20181105,61.3890121766903,-64.42183055026746,0.0,-129.5892132023601,-89.20891308912337,0.0,0.0,0.0,-168.7571784725399,-113.79848324289037,-120.82067134569752,0.0,0.0,0.0,0.0,-140.97434433311878,-108.41814197839551,-120.76234126845243,0.0,0.0,0.0,0.0,0.0
20181106,58.957174899350704,-88.26887472394576,0.0,-152.10046408298444,-109.896442459135,0.0,0.0,0.0,-179.74598039962967,-111.95422560132792,-134.58684599022547,0.0,0.0,0.0,0.0,-140.31380329731977,-115.18175746422465,-109.27159424550317,0.0,0.0,0.0,0.0,0.0
20181107,56.739270484756105,-110.14884448723826,0.0,-169.40037121958963,-128.29249750162302,0.0,0.0,0.0,-191.93279989392147,-110.76097993844675,-146.63693008402225,0.0,0.0,0.0,0.0,-138.5549422565669,-122.08323291535503,-98.33761771993166,0.0,0.0,0.0,0.0,0.0
20181108,55.720869315691026,-131.33933656716928,0.0,-180.28858411113,-145.8714749851996,0.0,0.0,0.0,-204.6349895677197,-110.77811386520412,-156.8544324000763,0.0,0.0,0.0,0.0,-137.2349231377395,-127.6144175831253,-88.06594673807967,0.0,0.0,0.0,0.0,0.0
20181109,54.11537868159719,-150.15050562287394,0.0,-187.32369003733564,-160.9013580008315,0.0,0.0,0.0,-215.72274147645416,-110.53210836752535,-164.68558426337216,0.0,0.0,0.0,0.0,-135.33228408379537,-133.62812258482387,-79.94797544184601,0.0,0.0,0.0,0.0,0.0
20181112,52.17918604937762,-165.8626659487576,0.0,-190.713835796924,-172.22652541458518,0.0,0.0,0.0,-225.65662734449697,-109.98478525560787,-172.3597493369017,0.0,0.0,0.0,0.0,-133.9600661095579,-138.8626218840281,-73.45633284631973,0.0,0.0,0.0,0.0,0.0
20181113,49.43314258592529,-179.0249973777347,0.0,-191.48466350187505,-179.20991654959215,0.0,0.0,0.0,-232.3541691234026,-110.77841614618815,-179.7161539426279,0.0,0.0,0.0,0.0,-132.61354824104055,-142.65126181585293,-69.33532020788334,0.0,0.0,0.0,0.0,0.0
20181114,45.37101857185552,-190.04809048746796,0.0,-188.81558942000092,-182.62468426977745,0.0,0.0,0.0,-235.44577526477914,-110.31259563004555,-187.7441650482604,0.0,0.0,0.0,0.0,-130.810798701633,-144.90880302975748,-66.70236667668466,0.0,0.0,0.0,0.0,0.0
20181115,40.76597725683755,-199.5006837404068,0.0,-184.16060756468855,-183.9952141949629,0.0,0.0,0.0,-236.0960502558121,-107.96975555751506,-195.93766001196045,0.0,0.0,0.0,0.0,-129.84421138238037,-145.99128179897096,-64.96122400281897,0.0,0.0,0.0,0.0,0.0
20181116,35.65612713552466,-205.80386784030685,0.0,-178.53147016306832,-183.63850178071465,0.0,0.0,0.0,-237.30389683289445,-104.37968017002977,-204.91305821223017,0.0,0.0,0.0,0.0,-127.77530112761845,-145.79035595684115,-64.45027307506994,0.0,0.0,0.0,0.0,0.0
20181119,29.652007086907865,-210.8281767260693,0.0,-171.45592950497056,-182.05452360509378,0.0,0.0,0.0,-234.27406902741964,-99.44041514802969,-209.7871724395261,0.0,0.0,0.0,0.0,-125.3829894704032,-144.5795417857163,-63.64525945096424,0.0,0.0,0.0,0.0,0.0
20181120,21.967870551251018,-211.1280907487121,0.0,-161.87752678737886,-177.442802220046,0.0,0.0,0.0,-228.64513574889787,-92.72621726197478,-212.30777833985957,0.0,0.0,0.0,0.0,-120.46878220943441,-142.3871540326691,-62.34299504826347,0.0,0.0,0.0,0.0,0.0
20181121,13.44156644926045,-209.27027237030765,0.0,-154.3333046849856,-173.83588201353558,0.0,0.0,0.0,-220.6488795469552,-83.75548685701169,-213.037996711561,0.0,0.0,0.0,0.0,-115.04701058061423,-139.5434402344851,-60.28966304806012,0.0,0.0,0.0,0.0,0.0
20181122,2.8579344280000334,-205.42713051852382,0.0,-149.65371150211757,-169.29650335669587,0.0,0.0,0.0,-211.58977759777926,-72.45349447544235,-214.64839353492903,0.0,0.0,0.0,0.0,-110.10438760333818,-137.37760153301105,-56.13183875032894,0.0,0.0,0.0,0.0,0.0
20181123,-8.435090658300691,-201.68356389932842,0.0,-144.76630443111804,-165.1532000653131,0.0,0.0,0.0,-202.1889184148309,-60.333399609213664,-215.13516207542497,0.0,0.0,0.0,0.0,-105.22044135918554,-133.35395176827157,-49.444351908134294,0.0,0.0,0.0,0.0,0.0
20181126,-20.521172618045966,-198.00461957459837,0.0,-140.6282537545564,-163.9854979539756,0.0,0.0,0.0,-194.44161777382251,-46.68212099905498,-214.90274490266984,0.0,0.0,0.0,0.0,-102.66322144768193,-130.46742994509293,-40.933573943671156,0.0,0.0,0.0,0.0,0.0
20181127,-33.793649210910516,-195.5908171851408,0.0,-136.7232087153851,-162.77436286372216,0.0,0.0,0.0,-189.45580348308573,-30.063429304974978,-213.6130603548791,0.0,0.0,0.0,0.0,-100.3934663185033,-127.4509086857017,-29.629430430801754,0.0,0.0,0.0,0.0,0.0
20181128,-45.3537227228912,-190.65938485808334,0.0,-132.4987016078703,-161.03877186000562,0.0,0.0,0.0,-184.3700920216843,-12.07553892420265,-207.4362221939237,0.0,0.0,0.0,0.0,-97.3810986591844,-123.1770598460287,-15.407186366679753,0.0,0.0,0.0,0.0,0.0
20181129,-56.15460931111265,-184.11685803236122,0.0,-128.59015633403658,-158.38410711381283,0.0,0.0,0.0,-180.39677930994276,7.6619262841352365,-199.98748447310473,0.0,0.0,0.0,0.0,-93.84291703626215,-119.68905806152524,2.1314296940903206,0.0,0.0,0.0,0.0,0.0
20181130,-66.61910603137311,-176.91309540031384,0.0,-124.53667440902188,-155.85134973815374,0.0,0.0,0.0,-177.82243231313936,30.48902057806448,-191.35651129608365,0.0,0.0,0.0,0.0,-91.39669117734488,-117.09580196745893,20.34505861376602,0.0,0.0,0.0,0.0,0.0
20181203,-76.13520393812605,-166.8572806372288,0.0,-119.19853582320528,-154.2764286726194,0.0,0.0,0.0,-175.0380350074651,56.1390324265803,-180.560881606544,0.0,0.0,0.0,0.0,-88.98141026634245,-115.2583015950573,39.44003582854642,0.0,0.0,0.0,0.0,0.0
20181204,-84.30928324995716,-156.70853149087878,0.0,-113.29999881056764,-152.66833518808863,0.0,0.0,0.0,-171.37070715963392,86.02141567924755,-168.15641074994883,0.0,0.0,0.0,0.0,-86.55462708558966,-109.95436281524675,60.758029952115635,0.0,0.0,0.0,0.0,0.0
20181205,-91.38782014713576,-146.87025161077833,0.0,-107.14484390443252,-150.0843548898892,0.0,0.0,0.0,-167.05562240268299,118.46838324974006,-156.249020046584,0.0,0.0,0.0,0.0,-84.0408063370285,-104.59196179015862,84.09951690500932,0.0,0.0,0.0,0.0,0.0
20181206,-97.06870625535188,-136.76049316224285,0.0,-100.7261049135152,-146.34902316962297,0.0,0.0,0.0,-161.4182462413195,148.6293300067085,-142.39897887304272,0.0,0.0,0.0,0.0,-80.87525752254804,-98.71421284918085,109.86910502291082,0.0,0.0,0.0,0.0,0.0
20181207,-101.11697457511391,-126.23399387367051,0.0,-94.64807647396218,-141.31385598213043,0.0,0.0,0.0,-155.08358725108926,178.5122506903137,-130.24454803428802,0.0,0.0,0.0,0.0,-77.01184917664037,-92.47847156554488,136.61117987859834,0.0,0.0,0.0,0.0,0.0
20181210,-102.62188057305275,-115.1106927202388,0.0,-88.17035833403145,-133.38763916579245,0.0,0.0,0.0,-145.75898123561933,201.45327592495508,-116.93655793372196,0.0,0.0,0.0,0.0,-71.47920307989402,-84.98247364127491,168.40680962607814,0.0,0.0,0.0,0.0,0.0
20181211,-101.91750901281793,-103.05278602146214,0.0,-81.35460799972842,-125.92014929721374,0.0,0.0,0.0,-134.41348433543814,220.25686601835028,-103.2970725459297,0.0,0.0,0.0,0.0,-65.40869430221754,-77.27560063387119,193.57463885230172,0.0,0.0,0.0,0.0,0.0
20181212,-101.86900835474617,-93.60999754200637,0.0,-77.1534298849045,-118.24454083968484,0.0,0.0,0.0,-124.2806431557319,235.24817866227326,-93.44767342624917,0.0,0.0,0.0,0.0,-60.624685257535006,-70.86646967022631,213.36439899547267,0.0,0.0,0.0,0.0,0.0
20181213,-101.34108341012792,-85.0839491650711,0.0,-73.10964243934481,-109.81651687266637,0.0,0.0,0.0,-112.28906269567908,246.10885582446076,-83.67390337666104,0.0,0.0,0.0,0.0,-55.57373834450252,-64.08255403527355,229.0266146984181,0.0,0.0,0.0,0.0,0.0
20181214,-100.00353789396273,-77.86894192265142,0.0,-68.88589138229443,-101.1705628260492,0.0,0.0,0.0,-98.45159941461617,252.37440294040962,-74.20146929973352,0.0,0.0,0.0,0.0,-50.22306866137857,-57.12697397409888,242.88942298146907,0.0,0.0,0.0,0.0,0.0
20181217,-98.34742821335816,-72.43465926729625,0.0,-65.77040779764597,-90.98165149585299,0.0,0.0,0.0,-83.72729220869304,254.67822535175122,-66.08996809061492,0.0,0.0,0.0,0.0,-44.651375786713906,-49.46879825319287,254.9440848156417,0.0,0.0,0.0,0.0,0.0
20181218,-96.68782327338207,-67.40069139534296,0.0,-62.88047232367079,-80.3613778813856,0.0,0.0,0.0,-68.65250265194769,250.96563804186658,-59.460384282755875,0.0,0.0,0.0,0.0,-39.1625483094729,-45.17943722710694,262.41165439227314,0.0,0.0,0.0,0.0,0.0
20181219,-95.13119985611459,-62.77448870256897,0.0,-60.25310323438074,-69.60751277412035,0.0,0.0,0.0,-52.866072025263044,242.8793151986717,-53.68844137812397,0.0,0.0,0.0,0.0,-34.03565642806941,-41.14894097630819,265.4212791066282,0.0,0.0,0.0,0.0,0.0
20181220,-93.68381913753495,-58.328767484361435,0.0,-57.46259581688962,-58.27194950728466,0.0,0.0,0.0,-36.59237366526067,235.7254293411363,-48.329186501415215,0.0,0.0,0.0,0.0,-28.822389292063455,-37.07162678529244,263.54476047800483,0.0,0.0,0.0,0.0,0.0
20181221,-92.08917339979266,-54.28710561406318,0.0,-54.94911787494418,-47.329016240189034,0.0,0.0,0.0,-18.65952323145778,227.0866654142516,-43.709735870142666,0.0,0.0,0.0,0.0,-24.213400271292358,-33.37944289321468,257.99700451968573,0.0,0.0,0.0,0.0,0.0
20181224,-91.53325524842388,-51.85916804808953,0.0,-52.65740722757405,-35.97176765206744,0.0,0.0,0.0,-1.5357942018396087,224.02021674587155,-39.35320732955255,0.0,0.0,0.0,0.0,-19.914662638003087,-29.862918950554633,245.63150271526814,0.0,0.0,0.0,0.0,0.0
20181225,-89.7683680999343,-49.087832011451944,0.0,-49.98697747595798,-25.63884630264896,0.0,0.0,0.0,14.87089317483223,221.80023336528416,-35.216949168149725,0.0,0.0,0.0,0.0,-16.01600799824078,-26.506646507981923,237.77905976045787,0.0,0.0,0.0,0.0,0.0
20181226,-87.75315554375159,-46.86210813899045,0.0,-47.68430716131238,-16.584671423886416,0.0,0.0,0.0,32.32115960614249,219.99966214617226,-31.104296007430275,0.0,0.0,0.0,0.0,-12.321115227755572,-23.210217241053822,231.94357291270643,0.0,0.0,0.0,0.0,0.0
20181227,-85.19737846113031,-44.246759514542944,0.0,-45.072901400625064,-8.432358403521087,0.0,0.0,0.0,49.27891208668825,217.7094709746827,-26.86661472475526,0.0,0.0,0.0,0.0,-8.893564312141091,-19.959899706357273,226.65264897076068,0.0,0.0,0.0,0.0,0.0
20181228,-82.62820443217501,-41.870207785397,0.0,-42.71101699708015,-0.4586797525636321,0.0,0.0,0.0,66.54297416828953,214.98010235287302,-22.376182583875842,0.0,0.0,0.0,0.0,-6.122512297748335,-16.80948817053903,222.5294799286143,0.0,0.0,0.0,0.0,0.0
20190102,-80.18034877685785,-39.82428340938117,0.0,-40.82901906659199,7.301421317687343,0.0,0.0,0.0,81.25434479393402,210.03787389125665,-17.999762610224813,0.0,0.0,0.0,0.0,-4.103463501638332,-13.68463751914671,217.57423791569371,0.0,0.0,0.0,0.0,0.0
20190103,-77.72510320267097,-37.64444310210869,0.0,-38.78935909233877,15.337042006324186,0.0,0.0,0.0,94.64383326843537,204.7741602199607,-13.386970009035071,0.0,0.0,0.0,0.0,-2.4683138911161073,-10.15663327314125,212.25995106388012,0.0,0.0,0.0,0.0,0.0
20190104,-74.15878961510352,-35.120929585675455,0.0,-35.942646122496186,23.660287075207016,0.0,0.0,0.0,105.91956640452334,197.97215693644517,-8.103543672782555,0.0,0.0,0.0,0.0,-0.6531033097568656,-6.008859083655633,207.9799884246272,0.0,0.0,0.0,0.0,0.0
20190107,-70.05471563507487,-32.23961053463256,0.0,-32.768412066547064,31.63494417741479,0.0,0.0,0.0,117.09639405596162,191.30922392179997,-1.7829619726567203,0.0,0.0,0.0,0.0,1.381965637468841,-1.4043238673563763,204.2767728528467,0.0,0.0,0.0,0.0,0.0
20190108,-65.72596298937718,-29.016954753717858,0.0,-28.95622364764474,40.196762938418786,0.0,0.0,0.0,125.98143373452206,184.46012433081813,5.4270066217157025,0.0,0.0,0.0,0.0,4.266136922614024,3.8619750637355623,202.39979006645837,0.0,0.0,0.0,0.0,0.0
20190109,-61.0762945576688,-25.21343260151114,0.0,-24.45373392637565,49.27486340599101,90.17736673998465,0.0,0.0,134.990908228513,177.59377159602633,13.539189236065074,0.0,0.0,0.0,0.0,8.474220893387463,9.871886004118355,201.15801470311237,0.0,0.0,0.0,0.0,0.0
20190110,-57.14636415388894,-21.50672568493975,0.0,-19.686815105453654,59.409607604840915,112.49219141141275,0.0,0.0,145.55227152624536,171.1581513139485,23.228847084864135,0.0,0.0,0.0,0.0,14.440599969348318,17.28796033942741,202.33689264147804,0.0,0.0,0.0,0.0,0.0
20190111,-52.2469963308684,-17.011332162247463,0.0,-13.409495551572126,70.44129095909382,132.99204914773568,0.0,0.0,154.75690965355486,164.72795597730382,33.839477891262824,0.0,0.0,0.0,0.0,22.12200844928389,25.652387837619887,204.95334070514795,0.0,0.0,0.0,0.0,0.0
20190114,-47.64755356880811,-12.827947904877973,0.0,-6.80629325805918,80.95898777051475,148.1650592152408,0.0,0.0,163.77564400287864,158.39191258275764,44.25363212750845,0.0,0.0,0.0,0.0,31.38878425209805,34.885001933896056,208.3899935255834,0.0,0.0,0.0,0.0,0.0
20190115,-42.77522144014677,-8.257877029757633,0.0,0.5113756879603087,90.77234776538491,157.00500573235746,0.0,0.0,171.02061368377866,152.04105530892534,54.76882660307382,0.0,0.0,0.0,0.0,42.869274130861825,45.11524810960405,210.64498078405958,0.0,0.0,0.0,0.0,0.0
20190116,-37.515237719407914,-3.128967170582449,0.0,9.050381849616409,99.9797391502484,163.65414716619355,0.0,0.0,179.25839622114242,146.7947667401499,65.64325234834737,0.0,0.0,0.0,0.0,56.05550974876447,56.05752060224703,212.93684289412369,0.0,0.0,0.0,0.0,0.0
20190117,-32.13075634504558,2.2225440584824403,0.0,18.308059976223653,107.9970479802765,169.16729073538167,0.0,0.0,187.57399792518692,142.85460726516368,76.7706553136733,0.0,0.0,0.0,0.0,70.15320293865611,66.9478653183691,215.4584473897532,0.0,0.0,0.0,0.0,0.0
20190118,-27.097955536568712,7.964625080015487,0.0,27.750456726991967,114.96456319462138,175.16400129676734,0.0,0.0,196.1450253973198,140.9501010959662,87.779584621947,0.0,0.0,0.0,0.0,83.69249458454766,77.77994860243093,217.11548697873218,0.0,0.0,0.0,0.0,0.0
20190121,-21.906634405545525,13.983138190102533,0.0,37.68310055361907,121.20711013935923,180.52813784218168,0.0,0.0,204.46902924837735,139.20086098022716,98.88772639199408,0.0,0.0,0.0,0.0,96.70454902952227,87.32021841366455,215.16886397469312,0.0,0.0,0.0,0.0,0.0
20190122,-16.497138811219354,20.310217662726966,0.0,47.70455006874111,125.04392690647356,184.9573554122795,0.0,0.0,210.42242025841892,137.9361225616278,109.1615184915776,-34.2262061896277,0.0,0.0,0.0,109.86969649081286,95.87896768566864,211.72292748931213,0.0,0.0,0.0,0.0,0.0
20190123,-10.855002894596492,26.72445118666598,0.0,57.685552114645375,126.89315162366628,199.88749056799614,0.0,0.0,217.14018471687012,135.69078936805656,118.73893517967592,-28.80745841763035,0.0,0.0,0.0,122.36575989649332,103.98622064128934,209.852269885751,0.0,0.0,0.0,0.0,0.0
20190124,-4.700640597753736,34.62907523829239,0.0,70.0878068745852,128.913842244053,208.52968629161802,0.0,0.0,221.70221217927164,134.37323345145347,126.67408136731714,-24.289853001490624,0.0,0.0,0.0,135.3890889319131,114.1690773109488,205.87181555905076,0.0,0.0,0.0,0.0,0.0
20190125,1.6589417454170192,42.407556240284286,0.0,81.90672808535113,129.47414712554985,214.0805239117417,0.0,0.0,225.30482245689262,133.94758108959755,133.61444168416264,-19.062569932084145,0.0,0.0,0.0,146.53001611866478,123.45848459294234,201.46425236108834,0.0,0.0,0.0,0.0,0.0
20190128,8.380437013311427,51.91785785356971,0.0,92.82439245492765,129.72137889866082,214.16457508971735,0.0,0.0,227.31676462507806,133.0377352184621,140.11826887195184,-14.670947415158654,0.0,0.0,0.0,154.24123846823755,130.17858430232442,196.88284472665464,0.0,0.0,0.0,0.0,0.0
20190129,15.185155477168689,61.082419571858836,0.0,102.79813043952,128.63214928842518,214.20059359342144,0.0,0.0,227.3939492301513,132.20391906107756,144.54781187513856,-11.028842495718955,0.0,0.0,0.0,161.1067702082004,135.0531344716915,192.42564132697947,0.0,0.0,0.0,0.0,0.0
20190130,22.327219485018567,70.38429707103434,0.0,112.61638919787728,126.06611609235988,212.63203963624147,0.0,0.0,226.6639504517087,133.17659478991192,147.53754904962258,-6.884960853332859,0.0,0.0,0.0,166.690371731627,138.10070121894768,188.3745159434098,0.0,0.0,0.0,0.0,0.0
20190131,29.768055042217846,80.25584333681245,0.0,121.13393070115414,122.62389585965325,209.16285042019027,0.0,0.0,224.8748635771216,133.53481787591417,149.5350294632297,-1.5291762474572703,0.0,0.0,0.0,170.14928642497983,140.343437627632,186.8394403882907,0.0,0.0,0.0,0.0,0.0
20190201,37.57157205126016,89.42292001601137,0.0,129.32938311520056,120.66767023803952,204.49117618008364,0.0,0.0,225.85526582060726,134.48154745444114,152.05121076647453,4.906066042107799,0.0,0.0,0.0,174.68255696276066,142.17786935080613,186.65172719550907,0.0,0.0,0.0,0.0,0.0
20190211,44.98036515240369,98.1629073721198,0.0,136.17168711619973,117.11324377978892,198.0369135472692,0.0,0.0,218.72150659618939,134.5217376115348,151.55840286332347,10.254396712610893,0.0,0.0,0.0,178.34574673995925,144.2327489292104,190.25079733413753,0.0,0.0,0.0,0.0,0.0
20190212,52.821247030294295,105.98248326882144,0.0,142.28110293178025,112.6371224949502,191.04565894567287,0.0,0.0,212.02837306524611,133.8593779661592,151.23873651552987,20.57092939300756,0.0,0.0,0.0,180.26696015308073,146.18638343527488,192.42839739334096,0.0,0.0,0.0,0.0,0.0
20190213,61.057086464139104,113.8225320313688,0.0,145.0308178860429,108.78714322878537,184.12582797647127,0.0,0.0,201.4333361523063,130.05733144816628,148.93949842180365,29.59884445821637,0.0,0.0,0.0,177.3890774017221,147.25486981090168,191.67719939968927,0.0,0.0,0.0,0.0,0.0
20190214,69.50663769728524,119.13718734649538,0.0,143.87424735857158,104.51031297915961,178.1444602397386,0.0,0.0,189.98407156250042,124.852278137347,145.8290316362033,38.101502442764016,0.0,0.0,0.0,171.50892503057293,143.94011670843054,189.18990818747625,0.0,0.0,0.0,0.0,0.0
20190215,77.67229709707674,123.99920260695883,0.0,140.7452045749346,100.28893034506152,170.68235473497828,0.0,0.0,177.90964048970312,117.5821370105095,142.00227703576152,45.218651131865734,0.0,0.0,0.0,164.91003933731312,137.76100723251176,185.2521572340319,0.0,0.0,0.0,0.0,0.0
20190218,86.63392456284419,127.76025378188847,0.0,137.50233594501609,96.47013432535182,166.2183159581868,0.0,0.0,165.26900948155492,109.58966638841105,138.1221156016504,50.4213883020244,0.0,0.0,0.0,159.401184567943,132.3094785834033,180.13725486083712,0.0,0.0,0.0,0.0,0.0
20190219,95.01726291447474,131.18906548289442,0.0,133.58775638234073,92.90445841697584,161.96247162621842,0.0,0.0,153.4350711361903,101.0804955435472,134.2826619972637,55.03272930676337,0.0,0.0,0.0,152.25913761374588,126.89857180122613,173.41054452912232,0.0,0.0,0.0,0.0,0.0
20190220,102.22261450195063,133.48499057173416,0.0,128.38007131999575,91.84652718238621,159.09981940743467,0.0,0.0,142.36863703514712,90.55015218880813,131.51362477343855,58.16619685077685,0.0,0.0,0.0,144.3134626172602,121.89139888252198,166.09862847951334,0.0,0.0,0.0,0.0,0.0
20190221,108.74061072821348,134.22900382476774,0.0,122.78938289016185,92.11439298065817,156.89269255918504,0.0,0.0,131.3098641498444,78.47979508523895,128.480195163254,59.836709774583746,0.0,0.0,0.0,137.0545471337197,116.8243354852439,157.41956177322024,0.0,0.0,0.0,0.0,0.0
20190222,114.87327094975407,134.77701577183592,0.0,116.90023435279954,91.21671133181995,155.17361949928386,0.0,0.0,117.20390349500853,63.90786121189435,123.96870340835343,60.07644086184949,0.0,0.0,0.0,128.84878129155624,111.18331585034852,147.52380417034655,0.0,0.0,0.0,0.0,0.0
20190225,118.8008535296744,134.2473544915913,0.0,111.00212484770111,91.89070990913727,154.49079806035024,0.0,0.0,108.95206046253729,48.512642680685765,119.97691893542046,61.67114500574362,0.0,0.0,0.0,122.24160904581886,106.39791508098457,138.57044725971454,0.0,0.0,0.0,0.0,0.0
20190226,120.6271694007672,131.64903293521417,0.0,104.84499192585069,95.45308232476066,153.8571151317364,0.0,0.0,101.734378617924,32.81640293882323,115.6281145164667,63.034512545015524,0.0,0.0,0.0,115.26735699311114,102.07783985040732,131.14651354180893,0.0,0.0,0.0,0.0,0.0
20190227,120.74761826746678,127.80137427349018,0.0,100.78731616287914,98.85735240447143,151.16010678516517,0.0,0.0,96.26809311752329,18.09406077553653,111.9100295502446,65.41206333988302,0.0,0.0,0.0,111.43238442222776,97.68518263659548,124.88366263885632,0.0,0.0,0.0,0.0,0.0
20190228,119.00563608655189,124.22199261543491,0.0,96.89969142246558,101.94027392904567,148.87533410499069,0.0,0.0,91.36822573740986,1.605930226794797,108.3482138053163,68.41137178033124,0.0,0.0,0.0,107.74809362935844,93.804301851282,115.8964371892595,0.0,0.0,0.0,0.0,0.0
20190301,116.19916847522363,120.02751194983234,0.0,93.21943941596184,105.73127118952864,146.6629749612315,0.0,0.0,87.24871387086048,-13.49039846385229,104.51530726431254,72.30519243985245,0.0,0.0,0.0,103.29728952483056,91.05605654210535,106.78267316366433,0.0,0.0,0.0,0.0,0.0
20190304,111.30830850853779,113.89344815273569,0.0,89.64783334575563,108.35992831075393,144.78878016751656,0.0,0.0,84.43933826898163,-28.393418960914403,100.79045845619629,79.74403965888334,0.0,0.0,0.0,99.8066265965177,89.52082800835765,96.68694813133962,0.0,0.0,0.0,0.0,0.0
20190305,106.16956346385864,107.55452932271689,0.0,86.47875963674915,111.65231840713473,142.18187594979221,0.0,0.0,82.62354637101603,-43.35442388417916,98.4989696767159,88.99487011812248,0.0,0.0,0.0,96.67680159859053,88.55851233398997,85.80284061341582,0.0,0.0,0.0,0.0,0.0
20190306,101.1376359596513,101.40330561737491,0.0,83.46220497756306,113.3402231964656,138.57422994695497,0.0,0.0,81.16740476250672,-57.0222303283535,96.78528632614358,100.01748439130675,0.0,0.0,0.0,94.00537637094895,88.07965880988976,72.59918631974264,0.0,0.0,0.0,0.0,0.0
20190307,96.0225757512147,95.42455081211781,0.0,80.27371103727812,113.11268302072065,134.6301035588002,0.0,0.0,79.59268246219202,-68.44526506166396,94.63992118178115,110.73084691646241,0.0,0.0,0.0,92.3487553324563,87.03651303611376,56.778158604991134,0.0,0.0,0.0,0.0,0.0
20190308,89.56515284897434,89.43568040984161,0.0,76.50293716412276,110.94682168468144,128.2154523988167,0.0,0.0,76.9615061353608,-78.20278823236823,91.77406618321771,121.02778660143312,0.0,0.0,0.0,89.87087850330924,85.97827863054017,38.66928410803355,0.0,0.0,0.0,0.0,0.0
20190311,85.28816688995143,84.06189136951707,0.0,72.58625884563358,107.38744172578183,120.83818422274923,0.0,0.0,75.40302319023684,-88.31140076068996,89.74540326008858,130.68789691078146,0.0,0.0,0.0,86.17522188573352,84.0480221697581,15.892288216401203,0.0,0.0,0.0,0.0,0.0
20190312,81.74064431966816,80.72639588035481,0.0,68.55585079654631,102.38511684155239,113.15893590001215,0.0,0.0,73.33687685265227,-99.23523146100395,87.6952309741224,139.33726701242216,0.0,0.0,0.0,82.99430335030377,81.55348392733269,-9.604480059234888,0.0,0.0,0.0,0.0,0.0
20190313,78.79798179465163,77.93953536719329,0.0,65.2286269273739,95.90279935999249,104.74868539893423,0.0,0.0,71.96141303973403,-111.91776676499808,86.73474406231446,147.60519961534288,0.0,0.0,0.0,81.25202676569282,79.41865736685585,-37.61622904837459,0.0,0.0,0.0,0.0,0.0
20190314,76.16129888303901,75.42307225567035,0.0,62.06445919841589,88.12538565651111,95.35626958934483,0.0,0.0,70.03340977609533,-125.63997184192037,85.42733236143977,154.40097755203263,0.0,0.0,0.0,79.54460344458673,77.30404888512598,-63.04259831149528,0.0,0.0,0.0,0.0,0.0
