,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,OP.SHF,LG.DCE,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20200225,1.1511933119933753,-12.130893496274599,0.0,-5.300952030020473,-11.56905818398656,-0.4531290926886996,0.0,0.0,-14.763267875077467,-17.083889673338405,-18.3785730646138,-10.46674343915979,-1.6029126028288876,0.0,0.0,-9.528302885002525,-0.727817991421129,-14.412542444711836,-13.967566211263195,0.0,0.0,0.0,0.0
20200226,1.0859379558877447,-11.37308342363457,0.0,-5.407315759346362,-10.867539968283703,0.16803519495793137,0.0,0.0,-14.206411666758875,-16.362487656954244,-16.818706945499656,-10.711367743787706,-2.0054747731851728,0.0,0.0,-9.480566348351386,-1.1065575494705662,-13.802214036884823,-13.387238188565,0.0,0.0,0.0,0.0
20200227,0.9880427558492647,-10.699575808814073,0.0,-5.483078914239992,-10.213905604938374,0.9008148599338371,0.0,0.0,-13.572335478700605,-15.624530175966376,-15.278138164061883,-10.864281440314043,-2.3825619853828544,0.0,0.0,-9.358211554433437,-1.4703192612477318,-13.143904909603254,-12.82139290955875,0.0,0.0,0.0,0.0
20200228,0.8349310529491711,-10.102765504247309,0.0,-5.568791863895784,-9.620280685894299,1.6155712530893824,0.0,0.0,-12.844684175111857,-14.868385681648304,-13.692362716779254,-10.93337489103557,-2.7726409354732438,0.0,0.0,-9.212338690371986,-1.832954840509622,-12.430093551358441,-12.316035855734558,0.0,0.0,0.0,0.0
20200302,0.6129993568500697,-9.485369663721572,0.0,-5.675465020151709,-9.040174341188003,2.1890750712361724,0.0,0.0,-12.121704928558339,-14.197277258610034,-12.248692380376475,-10.976498507241974,-3.2338465060165733,0.0,0.0,-9.07604386668922,-2.2162291227403124,-11.752820783560818,-11.895069236394276,0.0,0.0,0.0,0.0
20200303,0.32007388324861297,-9.083438439332005,0.0,-5.9050512001268665,-8.68820281225027,2.8060896783549536,0.0,0.0,-11.96849093646147,-14.896004436008514,-11.236672982326743,-12.108225787347735,-4.236159483109152,0.0,0.0,-9.558427216334746,-2.78294142719887,-11.68473716386659,-12.261754403918026,0.0,0.0,0.0,0.0
20200304,-0.007508360685792329,-8.757179888990665,0.0,-6.096302518448138,-8.34331934936547,3.3662561714278647,0.0,0.0,-11.764427876135215,-15.579542199642479,-10.207114904582374,-13.22313050874423,-5.360221627336016,0.0,0.0,-10.149612921399337,-3.391099566087071,-11.560099503426533,-13.150193431437105,0.0,0.0,0.0,0.0
20200305,-0.37378330660031034,-8.509376035357011,0.0,-6.319650127351015,-8.046516014744745,3.803222019277182,0.0,0.0,-11.592529495022218,-16.23969681791537,-9.262173874023102,-14.334879951409656,-6.630854746150171,0.0,0.0,-10.70317632901185,-4.072197760095542,-11.492417201592998,-14.062050008804382,0.0,0.0,0.0,0.0
20200306,-0.8068298340121877,-8.386692605538252,0.0,-6.56530784207446,-7.7980004527759235,4.0366475174042105,0.0,0.0,-11.470717171677759,-17.029977254280332,-8.352417258446033,-15.505032527135008,-8.042655854621199,0.0,0.0,-11.272016192438011,-4.808250043634244,-11.812558112668484,-15.014824438628697,0.0,0.0,0.0,0.0
20200309,-1.2890468258277943,-8.254319723044167,0.0,-6.810066432512726,-7.582146292274708,4.269053627295606,0.0,0.0,-11.361644406612164,-17.859474052510574,-7.429874219220992,-16.618976656948195,-9.555519493203086,0.0,0.0,-11.83521578029949,-5.594000956539923,-12.235775111762141,-16.04016670590253,0.0,0.0,0.0,0.0
20200310,-1.7779086288949857,-8.128852632122248,0.0,-6.980542660794587,-7.345845648855724,4.1904417689213025,0.0,0.0,-11.104316512715796,-18.1491689576788,-6.608620886836394,-16.957386372230587,-10.70526788891512,0.0,0.0,-12.066613680307855,-6.200557781862425,-12.799472022771983,-17.027894104940305,0.0,0.0,0.0,0.0
20200311,-2.311815488361728,-7.9227290549856155,0.0,-7.112256260523151,-7.110890245504281,4.1170675782045665,0.0,0.0,-10.858142280156514,-18.32188872550652,-5.8472326025254215,-17.326969182968632,-11.972839406801848,0.0,0.0,-12.338930795227473,-6.891676678473234,-13.378271044726455,-18.148121725169073,0.0,0.0,0.0,0.0
20200312,-2.908922391701393,-7.7107227117092325,0.0,-7.310448277994758,-6.887764764818913,4.103959827162966,0.0,0.0,-10.66350118766504,-18.483297941629623,-5.143150739212758,-17.723185393722922,-13.369207190500559,0.0,0.0,-12.674121243634724,-7.635774923108794,-13.983422969854573,-19.282468033752004,0.0,0.0,0.0,0.0
20200313,-3.533742418207903,-7.5404749994761735,0.0,-7.517623490913582,-6.673505837014588,4.166906985116712,0.0,0.0,-10.513831672813533,-18.640308652220195,-4.512572770458366,-18.142668320853172,-14.830982814967474,0.0,0.0,-13.03988407230566,-8.410142978094793,-14.66551999177455,-20.37263388651997,0.0,0.0,0.0,0.0
20200316,-4.138947841014435,-7.365367553332861,0.0,-7.68911699578216,-6.508077970081933,4.315076379201645,0.0,0.0,-10.379404201053513,-18.741546497074786,-3.922321955563289,-18.541359548051812,-16.257539764375366,0.0,0.0,-13.417213357325107,-9.176582997067278,-15.231254762216361,-21.457848410774744,0.0,0.0,0.0,0.0
20200317,-4.726242385688829,-7.083849080735165,0.0,-7.731559338332512,-6.224900533234852,4.255783568768954,0.0,0.0,-9.751704965490122,-17.398044770708317,-3.1067571491447654,-17.795163073862906,-17.194296774532287,0.0,0.0,-13.23602578344915,-9.781545098376828,-15.262259399521104,-21.85337131040449,0.0,0.0,0.0,0.0
20200318,-5.26590063962035,-6.803968875006359,0.0,-7.774914357175509,-5.952128423971933,4.057435458471764,0.0,0.0,-9.29084025984083,-16.079263379672067,-2.5417110477028357,-17.050849180685084,-17.924792928272794,0.0,0.0,-12.966106308914542,-10.312419696230744,-15.37959576080901,-21.798886742981594,0.0,0.0,0.0,0.0
20200319,-5.787239969184113,-6.577424853399713,0.0,-7.845139907428375,-5.690943069650351,3.805687205668279,0.0,0.0,-9.028140149487221,-14.83406516993039,-2.286442816118169,-16.274150377150697,-18.104486226575776,0.0,0.0,-12.786916398363422,-10.809483064199574,-15.553030270405031,-21.854210634628792,0.0,0.0,0.0,0.0
20200320,-6.28356604661376,-6.3566950027737334,0.0,-7.901577921012754,-5.479771718979408,3.6569285212030285,0.0,0.0,-8.993089114180796,-13.724159158752007,-2.3800502996043464,-15.54004414367822,-18.007565026309948,0.0,0.0,-12.710792751074026,-11.216299624980342,-15.755043065063271,-21.946722468554253,0.0,0.0,0.0,0.0
20200323,-6.5961690136146975,-6.106422429319015,0.0,-7.825543896333411,-5.306662360923071,3.1565604710915376,0.0,0.0,-9.053893895285631,-12.815730998108954,-2.6817413412237108,-14.80292509901811,-17.703672534750815,0.0,0.0,-12.56830154183609,-11.396597216871527,-15.973547285273538,-21.968156446711752,0.0,0.0,0.0,0.0
20200324,-6.850940543910358,-5.897341872895158,0.0,-7.798074245392638,-5.219110543851012,2.5163019557285993,0.0,0.0,-9.364179915310556,-12.459719154685933,-3.097735071467966,-14.706734523391852,-17.613427539039115,0.0,0.0,-12.73331693161758,-11.690535541678413,-16.034792778080632,-22.137206910490814,0.0,0.0,0.0,0.0
20200325,-6.992968733834583,-5.737825482056678,0.0,-7.747248919397439,-5.193376599669009,1.695505610424221,0.0,0.0,-9.798077580347094,-12.561346627005365,-3.6572956075942438,-14.642305684310392,-17.379153771928507,0.0,0.0,-12.894962455238062,-11.941207690072817,-16.12518670604967,-22.52495115354311,0.0,0.0,0.0,0.0
20200326,-6.99851348558523,-5.593600925634437,0.0,-7.5943263163839125,-5.158711333903476,0.786518188771163,0.0,0.0,-10.288028662783498,-12.969220887813634,-4.2946422717268815,-14.562910792037997,-16.905603259076454,0.0,0.0,-12.912962179443051,-12.07479262337193,-16.259307403803813,-23.01030154233207,0.0,0.0,0.0,0.0
20200327,-6.890192994774886,-5.386640613077882,0.0,-7.355701034060914,-5.119106661092254,0.02033679204039798,0.0,0.0,-10.710044467157987,-13.532757620799016,-4.980163250624177,-14.437529842523938,-16.194392369825593,0.0,0.0,-12.843021744821254,-12.114031155947929,-16.354487546481256,-23.48384403801629,0.0,0.0,0.0,0.0
20200330,-6.699672307026806,-5.156861334706127,0.0,-7.056123188799132,-5.145483534550908,-0.26971543350646876,0.0,0.0,-11.224449485485016,-14.363443198193403,-5.769265616189937,-14.258639080825619,-15.298035741830333,0.0,0.0,-12.688175924247433,-12.080931442216565,-16.589710668168582,-23.942640116200526,0.0,0.0,0.0,0.0
20200331,-6.468149598898105,-4.91133083377728,0.0,-6.742865002463504,-5.2280204278109546,-0.4161188994603607,0.0,0.0,-11.760671850555045,-15.123358919646854,-6.665095495264043,-13.909511585437858,-14.229462672345523,0.0,0.0,-12.44875149938346,-12.041576545299401,-16.885557697387693,-24.31409473991994,0.0,0.0,0.0,0.0
20200401,-6.177532397053373,-4.617072604582531,0.0,-6.382412891874377,-5.278832868977494,-0.3742556548546816,0.0,0.0,-12.273748770502884,-16.053653473749325,-7.491528798375377,-13.24797747500708,-13.098235051310825,0.0,0.0,-12.09456651228122,-11.86829318728389,-17.1384370649097,-24.227632878515728,0.0,0.0,0.0,0.0
20200402,-5.844618554822283,-4.274582406173882,0.0,-5.975623007608528,-5.325298800839913,-0.31831711356619696,0.0,0.0,-12.676614684447395,-16.86936225548898,-8.242342547971209,-12.595226137124985,-12.32124553845557,0.0,0.0,-11.703815219329755,-11.608586854066825,-17.273432338353306,-23.99292432504397,0.0,0.0,0.0,0.0
20200403,-5.414443257911756,-3.8386118654594545,0.0,-5.474805789082611,-5.293331130861705,-0.4076286354320435,0.0,0.0,-12.701836578145633,-17.368012817931568,-8.586779998791316,-11.666976870552825,-11.490396960154216,0.0,0.0,-11.051979153771356,-11.133190638206273,-17.096866721345414,-23.53762856311239,0.0,0.0,0.0,0.0
20200407,-5.091448172594532,-3.4803884878338702,0.0,-5.088575399676941,-5.2308735878940436,-0.49748844840917233,0.0,0.0,-12.598192276359233,-17.571207300430547,-8.759114368559802,-10.798871050496201,-10.642794516495147,0.0,0.0,-10.459127544285902,-10.746556292721761,-16.608749834268828,-23.039961191489876,0.0,0.0,0.0,0.0
20200408,-4.760217284620761,-3.104753229087339,0.0,-4.683896010185083,-5.1485834811651365,-0.10028543761401146,0.0,0.0,-12.324470547618425,-17.60048581838529,-8.660171983517108,-10.047118034471328,-9.874526921850514,0.0,0.0,-9.880206593323704,-10.348991008456425,-16.20861111791532,-22.432919237439418,0.0,0.0,0.0,0.0
20200409,-4.483790110045516,-2.7616402182950153,0.0,-4.353794436253401,-5.017481382093615,0.40168457108087924,0.0,0.0,-11.92442534237408,-17.326782606432968,-8.36685487129403,-9.224030171950625,-9.05065914653166,0.0,0.0,-9.243636600152268,-9.833814545971682,-15.864936059764162,-21.558846256556276,0.0,0.0,0.0,0.0
20200410,-4.193133216738986,-2.424145663528288,0.0,-4.024883626825688,-4.828931965665483,0.8146125374766375,0.0,0.0,-11.359355887697028,-16.74007263414759,-7.865134320229792,-8.331279098275004,-8.164055183163345,0.0,0.0,-8.590375022516184,-9.18065968224597,-15.491172398948638,-20.446067291896085,0.0,0.0,0.0,0.0
20200413,-3.9090513151763004,-2.0748198012158094,0.0,-3.698271414881986,-4.568130475940745,0.9963444638555979,0.0,0.0,-10.701494454068676,-15.950550062031574,-7.105856702915624,-7.388249521711103,-7.308791178864092,0.0,0.0,-7.905978284695775,-8.482282998532206,-15.01333762456342,-19.306081120579194,0.0,0.0,0.0,0.0
20200414,-3.6261855071305895,-1.7123093540001662,0.0,-3.3620720495382375,-4.192357156875908,0.6302122677259162,0.0,0.0,-9.832114919472184,-14.874630401685014,-6.010406807480884,-6.445627526693994,-6.483728421587108,0.0,0.0,-7.191268657188621,-7.744027976944354,-14.357590649716954,-18.089083087181436,0.0,0.0,0.0,0.0
20200415,-3.3129444801445236,-1.3296469156545294,0.0,-2.9853511828849473,-3.6810491410966995,0.225221256650958,0.0,0.0,-8.832712806838456,-13.851391603865242,-4.668458273990611,-5.6052951420964705,-5.694947408079633,0.0,0.0,-6.458929542609916,-6.912460886422788,-13.541642151364114,-16.79461947028397,0.0,0.0,0.0,0.0
20200416,-3.0338721345867974,-0.9604115962291586,0.0,-2.6257839525748716,-3.1318810496025105,-0.27838135590933205,0.0,0.0,-7.735052473603297,-12.605879257657431,-3.273126548402775,-5.014928540119881,-4.960962187879211,0.0,0.0,-5.762262853969412,-6.153929895607822,-12.614374157331431,-15.654802349783461,0.0,0.0,0.0,0.0
20200417,-2.7622574641309194,-0.5990916265828328,0.0,-2.272252305154016,-2.521090402907361,-0.6873959590088556,0.0,0.0,-6.597761124004037,-11.426033822814583,-1.74916278792415,-4.42853235160422,-4.236473688232626,0.0,0.0,-5.026188904105334,-5.394302456910439,-11.703258119387712,-14.509638666441028,0.0,0.0,0.0,0.0
20200420,-2.547852822926932,-0.2939577152027127,0.0,-1.97547239809846,-1.8614747864938428,-1.0610664631003432,0.0,0.0,-5.668779900693148,-10.369176569818059,-0.39349694582487765,-4.016991902821068,-3.6596737915324207,0.0,0.0,-4.4549270841371715,-4.841429397224281,-10.674411918907005,-13.472217775085657,0.0,0.0,0.0,0.0
20200421,-2.3547607325973074,-0.0018269124338494282,0.0,-1.683248799569799,-1.099115929005088,-1.473409972147519,0.0,0.0,-4.805585249606884,-9.426145713624713,0.8976784967406197,-3.6050358600842403,-3.153519006181621,0.0,0.0,-3.918561204330741,-4.32651551448559,-9.874695185459732,-12.385877612279637,0.0,0.0,0.0,0.0
20200422,-2.168184044109498,0.25037342773380605,0.0,-1.418547166494334,-0.2315324413518247,-2.6789474917038825,0.0,0.0,-4.0624796984508285,-8.738752360175033,2.009037440269323,-3.2005333972862964,-2.6795127113511787,0.0,0.0,-3.401632291193961,-3.8196434015501564,-9.112299117335859,-11.28390083547875,0.0,0.0,0.0,0.0
20200423,-1.970242099523938,0.4655191585951719,0.0,-1.1583804053142863,0.6985257642612474,-4.4463136888850165,0.0,0.0,-3.392573325893442,-8.082989299547641,2.992324780398449,-2.8237543669087843,-2.2495956253098184,0.0,0.0,-2.914606659134977,-3.3633023992582993,-8.284917564618356,-10.147642369377179,0.0,0.0,0.0,0.0
20200424,-1.7862123634159737,0.6535254839375868,0.0,-0.9091505199687582,1.6907361406916994,-6.713843887688341,0.0,0.0,-2.7496473064793507,-7.435006037340296,3.8365728437477533,-2.4620696960473643,-1.8908397288924632,0.0,0.0,-2.4625166866376755,-3.023074599810623,-7.442787969351517,-9.079141567449492,0.0,0.0,0.0,0.0
20200427,-1.6112360548158944,0.8223783872103164,0.0,-0.6682743894863616,2.7701134215730634,-9.563887098189664,0.0,0.0,-2.1921345512949353,-6.863178877089455,4.551439598556921,-2.129967609777389,-1.553861646162787,0.0,0.0,-2.0275984236546583,-2.723581096420717,-6.597274857063537,-8.020674894780017,0.0,0.0,0.0,0.0
20200428,-1.4597084163415481,0.9611534470525986,0.0,-0.4349205866921086,3.973169479728704,-13.246970889246219,0.0,0.0,-1.6518615428960377,-6.298842747593667,5.11589504698521,-1.810540626323997,-1.236721998345054,0.0,0.0,-1.6109804971494948,-2.472225883536629,-5.736465896553977,-6.939445835290668,0.0,0.0,0.0,0.0
20200429,-1.3250967229625317,1.0771595165384151,0.0,-0.2098331770204978,5.281260569030629,-17.5230188885382,0.0,0.0,-1.0995273407186998,-5.815102138452903,5.678123580224425,-1.5013553641871713,-0.9223141642034187,0.0,0.0,-1.19678138496315,-2.233114973839841,-4.830900005174868,-5.931293328339089,0.0,0.0,0.0,0.0
20200430,-1.2102124739795503,1.185542678646177,0.0,0.008800451444419405,6.62871010415895,-21.940981367070954,0.0,0.0,-0.558842652493239,-5.297914679734396,6.16033886414094,-1.1751149177296891,-0.6034588705131463,0.0,0.0,-0.7635268453920072,-1.9928975859691866,-3.914256740044748,-5.175354715952015,0.0,0.0,0.0,0.0
20200506,-1.0894076359546339,1.3009014476077596,0.0,0.23001022667381366,8.02546944474804,-25.886755231186186,0.0,0.0,-0.01013395021551868,-4.689547473830765,6.5578402036467525,-0.8180871010539689,-0.265209508097242,0.0,0.0,-0.29272917223830364,-1.7068914232751173,-2.8823459954946657,-4.443002936063959,0.0,0.0,0.0,0.0
20200507,-0.9540589431527597,1.4573981267280012,0.0,0.469859948244203,9.371854197173786,-29.736659680807467,0.0,0.0,0.6136257726541279,-3.915655230461132,6.923653194037632,-0.4213332825072352,0.0987440757622855,0.0,0.0,0.25100494120095435,-1.3731546091112732,-1.8132115994467195,-3.7058052167962456,0.0,0.0,0.0,0.0
20200508,-0.7942194708475493,1.6337495309967993,0.0,0.7078137953146033,10.670874454892445,-33.385418962702275,0.0,0.0,1.2710417220652999,-3.0076921494088036,7.18911548177627,-0.010001564717219311,0.4519633197209357,0.0,0.0,0.8476035425735743,-1.008726409149756,-0.48899970607871596,-2.9998469031031805,0.0,0.0,0.0,0.0
20200511,-0.6173242832868726,1.8580319609932434,0.0,0.973679894372603,11.915842440596414,-36.65445909643104,0.0,0.0,2.01692080014678,-1.8258220667948244,7.47590642390148,0.4291275311738904,0.8159961583487569,0.0,0.0,1.5090010288002245,-0.6015245294056589,1.0648374778872374,-2.3042938912017523,0.0,0.0,0.0,0.0
20200512,-0.41611496075334486,2.1200523877169952,0.0,1.2614695125981532,13.109262090613512,-39.26642925906681,0.0,0.0,2.8298389301412237,-0.4619768694101586,7.688566462293152,0.8965742045797679,1.1915299638693864,0.0,0.0,2.229504389506834,-0.14956915348563887,2.7935533030489945,-1.6615408268967473,0.0,0.0,0.0,0.0
20200513,-0.20974036776662083,2.4046172197454707,0.0,1.543685697838282,14.105104973165682,-41.21397335403003,0.0,0.0,3.604885390228321,0.9250468234631696,7.850163807954213,1.3624971866059574,1.5732690452872597,0.0,0.0,2.959638529163224,0.3315355067757808,4.664344158884579,-1.061530123431487,0.0,0.0,0.0,0.0
20200514,0.007035048422234831,2.689360733862621,0.0,1.8212759415468953,14.889450753307653,-42.4309078943436,0.0,0.0,4.389207128413598,2.4058672006815787,7.941950040827606,1.843635929734429,1.9497884057794863,0.0,0.0,3.68653497428137,0.8437868553552768,6.581388862080779,-0.4640348583230531,0.0,0.0,0.0,0.0
20200515,0.24001166631257065,2.9735554870526997,0.0,2.0916664771298072,15.473751550332128,-42.78618365973471,0.0,0.0,5.109149309032625,3.914397700866594,7.961594569349037,2.3576348645395515,2.3172684021732155,1.1305065698027137,0.0,4.432367130950831,1.4067725800701247,8.897392565395842,0.12247305961700429,0.0,0.0,0.0,0.0
20200518,0.497894629403666,3.2359736165855413,0.0,2.3582730856095826,15.825362054640182,-42.451986225121004,0.0,0.0,5.794637210961685,5.573707411637277,8.044472124778087,2.891245791727329,2.677451008659471,0.8801069188760366,0.0,5.155674168226336,2.0328782222590243,11.035483385141532,0.7716745299357141,0.0,0.0,0.0,0.0
20200519,0.7847229521534786,3.4874871823620284,0.0,2.6141152892236357,16.007155874233614,-41.87024620309133,0.0,0.0,6.438629083582293,7.249938946064792,8.11222360368223,3.406040899264161,3.022192748621558,0.6015572278972525,0.0,5.855016038309625,2.638387374707487,13.087635734389563,1.6002779967321554,0.0,0.0,0.0,0.0
20200520,1.094598756758124,3.746638732324614,0.0,2.86179689126577,16.07433938610707,-41.52540879889313,0.0,0.0,7.014232805218997,8.898343644129836,8.158006260814814,3.8900291116380266,3.3479011008099553,0.39248184711341944,0.0,6.521060408491882,3.2218636331980584,15.086928055435441,2.5915012201561787,0.0,0.0,0.0,0.0
20200521,1.4192570409834422,3.9595136427071043,0.0,3.0826389807711387,16.08872293147522,-41.04784121040664,0.0,0.0,7.480288410934801,10.394084936578572,8.13332641425667,4.32871093071191,3.639657950399662,0.21863110002391004,0.0,7.091840158854136,3.776539601190547,17.132450772085807,3.698915488847564,0.0,0.0,0.0,0.0
20200522,1.7619283251326074,4.157930676489656,0.0,3.3011199394871573,15.999145573812115,-40.173231942101694,0.0,0.0,7.892452588403438,11.78722477634154,8.134063866348347,4.738809260355682,3.9115448609317243,0.05778040565757271,0.0,7.604409064518628,4.32632858925494,18.923525642097715,4.994301844732345,0.0,0.0,0.0,0.0
20200525,2.10937897270507,4.318958032855011,0.0,3.558607275545619,15.900716296487484,-39.40569230823157,0.0,0.0,8.26536653483489,13.042518432827906,8.128920256221289,5.16184216997744,4.190611931176802,-0.11057830910806289,0.0,8.013576067048696,4.800259926700981,20.314021920967676,6.212136073185957,0.0,0.0,0.0,0.0
20200526,2.534733616937671,4.532002594919672,0.0,3.851168314268684,15.715004673583701,-38.62983246682588,0.0,0.0,8.632485622627536,14.244247672879636,8.221728592828295,5.725973349879664,4.563827461563534,-0.2623606412266759,0.0,8.552806033533177,5.255918541817176,20.93109324600908,7.46983958117514,0.0,0.0,0.0,0.0
20200527,3.0422917391063438,4.796499615613726,0.0,4.412584968728997,15.76922942245301,-37.52559272009936,0.0,0.0,9.309944971401688,15.400891596262184,8.655407809668453,6.595757451650308,5.3259292743456115,-0.43751124669134905,0.0,9.40206097348517,5.742698775259085,21.401262599320216,8.799902174713987,0.0,0.0,0.0,0.0
20200528,3.5456780517603383,5.035913675634156,0.0,4.977924672953494,15.797798427413726,-36.20641378097648,0.0,0.0,9.902487188717455,16.45363733958549,9.066341526587571,7.662636369599416,6.0670431672051395,-0.6132084872021496,0.0,10.154961516985386,6.226651372420787,21.6526517581363,10.202068286746469,0.0,0.0,0.0,0.0
20200529,4.260375321190763,5.35020287424316,0.0,5.530985894897314,15.785984330538126,-34.57336334646683,0.0,0.0,10.496137492324099,17.285154602860906,9.454574735486297,8.686489998730288,6.754459985469462,-1.000472727588722,0.0,10.902867487297467,6.6934650768685735,21.32126451541622,11.662218149963332,0.0,0.0,0.0,0.0
20200601,4.961643543570098,5.664810384400221,0.0,6.100830881805906,15.72483017413039,-32.91670490671057,0.0,0.0,11.035663001022876,17.92655327568426,9.689630074740307,9.634424630101634,7.397934775936693,-1.4451447486965185,0.0,11.51999288512799,7.105354963549435,21.093224230677507,13.3124210034133,0.0,0.0,0.0,0.0
20200602,5.627338452023929,6.001817362999952,0.0,6.652061036914353,15.638162610491298,-30.80131103206511,0.0,0.0,11.513494786522514,18.282265898256043,9.8741305290983,10.643992026801541,8.00443674377584,-1.825169282820863,0.0,12.020949553348554,7.505170066797061,20.760205006218346,14.903131605438807,0.0,0.0,0.0,0.0
20200603,6.291479337738503,6.29944668221788,0.0,7.183762471299753,15.521196785124534,-28.8054729035385,0.0,0.0,11.995446742664834,18.502748624812096,10.143820063765244,11.656397920401044,8.59158253468612,-2.1565204570885816,0.0,12.448016580315622,8.072568057481105,20.26462261808158,16.339832922158838,0.0,0.0,0.0,0.0
20200604,6.924826976371217,6.631115756128816,0.0,7.705677527612504,15.683367422159579,-26.852989762763922,0.0,0.0,12.831397221928862,18.899798309167817,10.472598605057843,12.597158518118407,9.22133641698908,-2.461167963203,0.0,12.891938784662486,8.551098050228402,19.46734816188965,17.63344201855603,0.0,0.0,0.0,0.0
20200605,7.469032403672252,6.879343888166609,0.0,8.19338843752183,15.755665557712032,-24.942801067048787,0.0,0.0,13.495563788121885,19.08522544703119,10.738484394849817,13.419391267250019,9.906735793398447,-2.7601863762519887,0.0,13.196407942618483,9.044489136007341,18.48265050296302,18.539565778762253,0.0,0.0,0.0,0.0
20200608,7.973682679379373,7.100774361264542,0.0,8.587752463861209,15.453391436328188,-22.33688868133624,0.0,0.0,14.041921909391665,19.209931938930268,10.947533569156334,14.129975256266592,10.526601481385262,-3.020374382477312,0.0,13.478985773670159,9.569820139814796,17.574494259921728,19.54857793720113,0.0,0.0,0.0,0.0
20200609,8.371978641540629,7.220531836848808,0.0,8.94043389619143,15.166736689724521,-19.573513193670514,0.0,0.0,14.61334077508841,19.1998705810494,11.32405219562845,14.684257147070072,11.071274686315663,-3.315491473700687,0.0,13.518707715433873,10.080690133751725,17.169950412317476,20.70905088234794,0.0,0.0,0.0,0.0
20200610,8.623322062621078,7.2493476594702315,0.0,8.981285357353443,14.711938669685628,-16.952729602540597,0.0,0.0,14.786330314422244,19.21767670589953,11.345238824082912,14.76986998924058,11.12422419568709,-3.577742215074925,0.0,13.149697534235733,10.499499501367632,16.598160680630187,21.36418113898634,0.0,0.0,0.0,0.0
20200611,8.874256313132731,7.265740207685431,0.0,9.002502231164884,14.288916609466858,-14.392414079755135,0.0,0.0,14.924529677625134,19.156089926340133,11.29221179827613,14.578478435934393,11.142559631399694,-3.903338922492188,0.0,12.798128673468115,10.868366118123003,16.067516458541114,21.77471842402779,0.0,0.0,0.0,0.0
20200612,8.862638564119996,7.193495380852944,0.0,8.962432983315,13.908256420898677,-12.000050844238615,0.0,0.0,14.983786479760237,19.029811308847957,11.189490472584465,14.366429652414865,11.122920561405628,-4.186273911857354,0.0,12.334588317571717,11.144419340958464,15.523043024979346,21.972660180096913,0.0,0.0,0.0,0.0
20200615,8.740640149494032,7.100281724394051,0.0,8.840768198022008,13.551892100067482,-9.70620034651635,0.0,0.0,15.059567551618436,18.919195093119214,11.04816149470267,14.145476484909203,11.045377210029951,-4.449906051265714,0.0,11.994879567231637,11.346097622016961,14.960660922111208,21.832811080139486,0.0,0.0,0.0,0.0
20200616,8.587950192050442,6.960915303782762,0.0,8.681145298215123,13.162305941136065,-7.971055829363748,0.0,0.0,15.108016152095418,18.848185485182448,10.915708170337938,13.766353817319262,11.010018641692854,-4.808039980740852,0.0,11.66496613363344,11.530561143301277,14.44076511167127,21.513261445157603,0.0,0.0,0.0,0.0
20200617,8.347655066757108,6.761422362021225,0.0,8.450828229557912,12.73659671117339,-6.211100896679169,0.0,0.0,14.954593001877766,18.72854729362801,10.657873969011895,13.264575227020359,10.87647134456426,-5.27476122985879,0.0,11.299162952248487,11.411428531892739,13.924006342932454,21.09211301473397,0.0,0.0,0.0,0.0
20200618,8.078906410725018,6.50196624044166,0.0,8.2118468914962,11.992111769785787,-4.54128370893016,0.0,0.0,14.450658128775308,18.324946191647513,10.37297390154097,12.77930292003497,10.644995849217507,-5.771358312777174,0.0,10.978484212803304,11.358641177159999,13.385264428541156,20.55289912348298,0.0,0.0,0.0,0.0
20200619,7.836462513982345,6.316580487824423,0.0,7.964323930345303,11.315170833690802,-3.1915325693543006,0.0,0.0,14.071226394453964,17.93122096947629,10.108932498082632,12.36532055260365,10.309974770793012,-6.271221220416734,0.0,10.7268068841903,11.215531804397973,12.896888890449945,20.042537227625477,0.0,0.0,0.0,0.0
20200622,7.613080180305886,6.190642703737017,0.0,7.771135250256421,10.990193394102446,-1.9938346551323796,0.0,0.0,13.757691699330527,17.396963062525334,9.891209809641396,12.051634198324267,10.073557001310789,-6.749204657270713,0.0,10.6343960970247,11.22766028830854,12.496898228342067,19.597389704103417,0.0,0.0,0.0,0.0
20200623,7.359753471334676,6.086042616922828,0.0,7.665426222792056,10.621483411862267,-1.0230019568309723,0.0,0.0,13.341786038802425,16.729000929595387,9.471109897626127,11.68056617247349,9.757112966862973,-7.212742346593972,0.0,10.554568822632175,11.200510491712084,13.148907803220085,19.005728346640872,0.0,0.0,0.0,0.0
20200624,7.13127725798989,5.989562465315981,0.0,7.598748294908914,10.216004305117723,-0.23770880211538162,0.0,0.0,12.93638825003422,15.875994881918233,9.0583994820033,11.40265756093336,9.463481047847424,-7.6602902408196245,0.0,10.46296721777457,11.136552934254683,13.820830063333243,18.940548836869887,0.0,0.0,0.0,0.0
20200629,6.882582020138206,5.906680333307011,0.0,7.514348701988511,9.80651061848524,0.45060533236988676,0.0,0.0,12.551613739072748,15.000196706027314,8.69542938039668,11.120235027957404,9.170525291444468,-8.014950913806953,0.0,10.386744239742546,11.106970488404468,14.15310080559618,18.600664066540347,0.0,0.0,0.0,0.0
