,AD.SHF,AO.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20200612,0.0,0.0,9.137985102165228,28.537463402458915,36.35020642124022,7.980182445503949
20200615,0.0,0.0,7.375415469639893,23.166727783945483,36.243081451533925,6.2866415486212
20200616,0.0,0.0,5.930484226682128,18.771777496825212,36.173182423403105,4.902023572091954
20200617,0.0,0.0,4.75008526827099,15.177378101349417,35.80169267526149,3.772177240806558
20200618,0.0,0.0,8.26522093422637,20.34745928944216,35.12654646494021,2.8639153677087505
20200619,0.0,0.0,11.145584382047916,24.654097912633702,35.45132000605353,2.134116629871683
20200622,0.0,0.0,9.016798899174873,28.10446914845069,35.72581124488799,1.5178228828933753
20200623,0.0,0.0,13.458147326407556,31.05370822020274,36.67759441109952,1.0338037002443274
20200624,0.0,0.0,16.686101949385428,34.43347806971945,37.5800514853438,0.6402852224417885
20200629,0.0,0.0,19.32008211375585,37.049569882545704,38.25397305943677,0.3179247610232497
20200630,0.0,0.0,15.679391146782702,39.24621073585949,38.79990875803575,0.03897755338807141
20200701,0.0,0.0,18.559056171618487,40.58669895843606,39.17462311798577,-0.18452148615113345
20200702,0.0,0.0,20.95849991987969,41.80247536193767,39.387962626756035,-0.36918498004942624
20200703,0.0,0.0,23.73372216064995,44.231365779766804,39.57792029557725,-0.5149037735198554
20200706,0.0,0.0,25.91156622532519,46.31810972230398,39.787319614275894,-0.6348827491134262
20200707,0.0,0.0,27.163166686798554,47.630346828976656,40.168396010753646,-0.7330538742106422
20200708,0.0,0.0,28.25843728990876,49.46271238937611,41.099838198247284,-0.8140145233001612
20200709,0.0,0.0,29.323424545811942,51.119664651893196,41.62740687522523,-0.8781228084936109
20200710,0.0,0.0,30.189887899494988,52.15910308146807,42.531650569668656,-0.9060230396113963
20200713,0.0,0.0,30.952835308916875,52.340886353304136,43.39365839371954,6.634546258306588
20200714,0.0,0.0,31.384498417209915,52.484323918823016,43.60278447083632,12.91270743597772
20200715,0.0,0.0,31.33962388936974,52.53318873455477,42.14009377156144,17.36774818842539
20200716,0.0,0.0,31.312041073354678,52.295538124896176,40.844657653162045,20.957206065959188
20200717,0.0,0.0,31.47913770945796,52.26275627401887,40.14718860377322,24.081721463057026
20200720,0.0,0.0,31.916647170954587,49.986389195460404,39.809501814382784,26.52884934140625
20200721,0.0,0.0,32.28036788389893,48.154499702027714,39.454187841527144,28.57482178904154
20200722,0.0,0.0,32.533583803503525,46.55777591019339,39.09295225198938,30.025100512763725
20200723,0.0,0.0,32.79890922323977,44.855597250629394,38.83458524395367,31.438334948977403
20200724,0.0,0.0,33.587104168204014,43.39075801572471,38.58319766553373,32.652630683403075
20200727,0.0,0.0,34.192872108745476,42.15997193855774,38.25214311428722,33.68831429029973
20200728,0.0,0.0,34.510606874966925,41.10156049391956,37.97476255007863,34.39810288344723
20200729,0.0,0.0,34.39407177764961,40.30329274380353,36.92650590477083,35.04698522736116
20200730,0.0,0.0,34.086155408971884,39.382332072817064,36.07754828618378,35.478558559138314
20200731,0.0,0.0,33.94410739217596,38.6029138657776,35.35297829219142,34.82871528143947
20200803,0.0,0.0,33.70466575211987,37.92219740918344,34.75061640341329,34.28925474343526
20200804,0.0,0.0,33.794748344750914,37.52176440368939,34.26252059141311,33.79754713280049
20200805,0.0,0.0,33.78067852141332,37.11145047549407,34.08565890101108,33.082207272508775
20200806,0.0,0.0,33.571601339165035,36.544976983547926,34.01179392533984,32.60279119717697
20200807,0.0,0.0,33.180841162234636,36.09661240808611,33.946237257621135,32.38458853170745
20200810,0.0,0.0,32.78036027758673,35.0383526462318,33.90315206358523,32.175195872286636
20200811,0.0,0.0,32.90721645896571,34.09915520519847,34.1184015007596,32.01535733544342
20200812,0.0,0.0,33.26046089651607,33.55182122047848,27.742139464441617,32.09807021870948
20200813,0.0,0.0,33.439531145055255,33.12708301236437,22.530172363168777,32.190667090118055
20200814,0.0,0.0,33.62056722950036,32.70307569067844,18.265870459185773,32.32091963112344
20200817,0.0,0.0,34.43754043935141,33.268160139263756,14.774021115592927,32.60171334978503
20200818,0.0,0.0,34.97428016154187,33.73062606373351,11.913967358642108,32.86235729774447
20200819,0.0,0.0,35.38054575703519,34.29400520288153,9.57379345746215,33.196846878636435
20200820,0.0,0.0,35.70423284734655,35.03215461404995,7.656568110817059,33.493224600776436
20200821,0.0,0.0,35.95369570727556,35.771026794342156,6.084481849562359,33.69201962212278
20200824,0.0,0.0,36.22695622023747,36.34243510794997,4.7935601333560305,33.7989336817003
20200825,0.0,0.0,36.49147136645832,36.82916744885791,3.7458073088269677,34.027300002448044
20200826,0.0,0.0,37.04598333580333,37.22515992519116,2.838623778900922,34.088215867594826
20200827,0.0,0.0,37.9015314797962,37.90568975285936,2.0832138453559046,34.284652188097255
20200828,0.0,0.0,38.25096344674052,38.41569006368502,1.4661927966442763,36.269847682481604
20200831,0.0,0.0,38.73451305493373,38.841833993905304,0.98885787527472,37.89190615329815
20200901,0.0,0.0,39.346559682718556,39.04479995629054,0.5995574852599019,39.60164276327744
20200902,0.0,0.0,40.43060821604322,39.29196918073203,0.28377982109817984,41.59038519565497
20200903,0.0,0.0,41.389165994598414,38.948451785409944,0.025879549784320683,41.87864212588143
20200904,0.0,0.0,42.344945051662975,38.714240561696435,-0.18348412342704443,41.97091383600803
20200907,0.0,0.0,42.44891230514916,41.13299156870772,-0.3531547311681869,43.077078864800626
20200908,0.0,0.0,42.419699156606114,42.72528198519519,-0.4883821067474452,43.27173094495241
20200909,0.0,0.0,43.070517503832946,43.8246324708837,-0.6070135189987975,43.71582758348359
20200910,0.0,0.0,43.955060443150224,35.65934023253875,-0.71235353079079,44.0779204130975
20200911,0.0,0.0,42.69056798796291,29.001012117704214,-0.774229161426932,35.90722573505693
20200914,0.0,0.0,41.65120790396327,23.56006962096899,-0.8313705851075288,29.225668948586154
20200915,0.0,0.0,40.98965180063613,19.106643069047824,-0.8728470613023593,23.768973310650814
20200916,0.0,0.0,40.14538857672678,15.46184017381412,-0.8900981372748333,19.304418056789324
20200917,0.0,0.0,39.452672230772805,12.482099710290772,-0.9016520141150719,15.65410348308485
20200918,0.0,0.0,38.74494602878817,10.04621841865263,-0.9115065089931773,19.303899093532333
20200921,0.0,0.0,37.884536197169176,8.052067231195661,-0.9117506532934513,15.653336615543127
20200922,0.0,0.0,37.1208438322113,6.440617778533104,-0.911862050317568,12.680222944551431
20200923,0.0,0.0,36.30178125751904,-1.3670901859123048,-0.9238440246720259,10.248205905285342
20200924,0.0,0.0,35.60306405667799,-7.752851539994494,-0.9303197639161943,13.921101943031323
20200925,0.0,0.0,35.44221281229337,-13.005518026305536,-0.9342533111982464,11.269548280695782
20200928,0.0,0.0,35.29712688550117,-17.335841708046114,-0.9236292465841883,9.102071684586836
20200929,0.0,0.0,35.041567741256706,-20.41951116611157,-0.9158097020802982,7.327163240790001
20200930,0.0,0.0,34.931897274199855,-22.561230490827597,6.501166000362066,5.874487660516129
20201009,0.0,0.0,35.1557473859573,-24.639936260709526,12.38295531495299,10.595231628737416
20201012,0.0,0.0,35.120646395423385,-26.3369222136879,10.282177769903978,8.5398137300311
20201013,0.0,0.0,33.99015161627004,-27.402128859344955,8.56001335602494,6.857649594544388
20201014,0.0,0.0,33.01075217358527,-28.375617445971937,7.151697472482478,11.499341175959493
20201015,0.0,0.0,32.20908319259764,-29.23412782016777,5.999685664721682,9.279454474093997
20201016,0.0,0.0,31.56897672325714,-29.687721795315916,5.060201481051644,7.463684623251098
20201019,0.0,0.0,31.654628389966373,-30.40891083692192,4.302146935413133,5.9660704529851
20201020,0.0,0.0,31.61495517113577,-31.186373350419277,-3.8774876578842163,4.740890392025025
20201021,0.0,0.0,31.582712517507446,-31.832617482928644,-10.733169651768765,3.7346086072965017
20201022,0.0,0.0,31.91895358336152,-32.407356600758085,-17.020158981241295,9.880780536567677
20201023,0.0,0.0,32.07650129902129,-32.888292144298305,-22.30859087155346,7.940225132156034
20201026,0.0,0.0,32.09577510053758,-33.394640580937484,-26.37418797747088,6.352532972328525
20201027,0.0,0.0,32.389532707198256,-33.79130967234567,-21.77212043757851,11.894701221213975
20201028,0.0,0.0,32.43219969996195,-34.54055174413658,-17.994671950681145,17.1803843064754
20201029,0.0,0.0,32.85720665146163,-28.119930240924788,-14.906197462711367,21.603388522525652
20201030,0.0,0.0,31.893693722272705,-22.867359107796865,-12.382153358423437,17.83413344819586
20201102,0.0,0.0,30.66431905932442,-18.57004127675329,-10.3189835087921,21.509476883306785
20201103,0.0,0.0,29.157339721780993,-15.053780149435521,-8.670987520722367,24.769647960097462
20201104,0.0,0.0,27.90564601753298,-12.161066754796654,2.8724719375359014,27.376931511703
20201105,0.0,0.0,26.882123545145795,-9.779235294927805,11.890008875270713,29.445364199511662
20201106,0.0,0.0,26.04587473780109,-16.07611174585653,19.55518394031879,31.28650096708009
20201109,0.0,0.0,25.474825387102744,-12.982203361123139,26.59208969637989,32.83296812690532
20201110,0.0,0.0,25.447487508366507,-10.43131073011783,33.05560168689149,34.0798913894415
20201111,0.0,0.0,25.35448749481776,-16.308319221500742,38.55158620243003,34.54810854629907
20201112,0.0,0.0,25.278382863022806,-13.169116488604576,31.287695955333525,34.71548616883055
20201113,0.0,0.0,25.215790730049765,-19.41909291587065,25.344717712761923,34.94023525070885
20201116,0.0,0.0,25.163666021766435,-15.697633792911523,20.482110230506596,35.07678151849751
20201117,0.0,0.0,25.183189935167626,-12.65271456358977,27.94609739632049,35.40833689542247
20201118,0.0,0.0,25.12635047589489,-10.164219746963509,32.914171432192234,35.732568334153946
20201119,0.0,0.0,20.46507103091668,-8.127553967901502,26.706804166540028,35.997049291347615
20201120,0.0,0.0,16.649978035210463,-15.147122730526776,21.6560342776108,36.24754107289556
20201123,0.0,0.0,17.90730122931423,-12.202839556785008,17.560202080780563,36.45195259722457
20201124,0.0,0.0,14.556276113777837,-9.848582987955234,14.208949466503084,36.32646205634271
20201125,0.0,0.0,11.816865454520407,-7.915838874221432,11.451085280537649,36.38773875953193
20201126,0.0,0.0,13.846824909460134,-6.331478174905886,9.19421233261887,36.35767234977264
20201127,0.0,0.0,6.280064655791706,-5.039456887272833,7.350963063633195,36.63437527817104
20201130,0.0,0.0,5.258436240004041,-3.982306350924715,5.844391588795938,37.2352717304713
20201201,0.0,0.0,4.444786683873822,-3.1159703320056695,4.614164610261858,37.839688130728476
20201202,0.0,0.0,10.178940142716073,-2.4095486204488883,3.606205095260298,37.86055924552963
20201203,0.0,0.0,8.19521001542316,3.9353037360374343,2.7983782837304605,37.67212405318787
20201204,0.0,0.0,6.572278520062342,3.0922683633230754,9.14098150745268,37.51161555066279
20201207,0.0,0.0,5.250813732300408,2.4035992256655634,14.369242561181824,37.26616708546494
20201208,0.0,0.0,4.169327983130945,1.83844498296089,18.42645429878491,37.079161445349925
20201209,0.0,0.0,8.813944777619072,1.3758576557284476,21.718802723343682,37.553572768892266
20201210,0.0,0.0,12.611015940275314,1.002721898140046,24.423881077909638,38.42758738307214
20201211,0.0,0.0,10.197983910524197,0.6972319398081562,26.65826895558174,39.101128077306676
20201214,0.0,0.0,13.648403848512592,0.44871627453308593,28.36921363670119,39.772497061851894
20201215,0.0,0.0,15.666793654713922,0.247219668315798,29.67976226103376,40.34687775953508
20201216,0.0,0.0,17.324667785127026,0.08273300701434796,31.01484117230587,40.75209673079084
20201217,0.0,0.0,19.383346005148006,-0.04318000782135351,32.08798406947328,41.07682859554591
20201218,0.0,0.0,20.829269975115235,-0.1455647671549099,33.29797323089348,41.90324241062083
20201221,0.0,0.0,22.016511687208457,-0.22895831881064993,36.18954251868003,42.30723227290759
20201222,0.0,0.0,22.987631728832206,-0.3222775867787234,38.59788567819103,43.2806004760895
20201223,0.0,0.0,23.958354378350492,-0.38639464719801436,39.6716219767246,44.13456109548456
20201224,0.0,0.0,23.55307958181588,-0.4327039368893033,40.37322224855634,43.020785334128604
20201225,0.0,0.0,23.213840153621987,-0.4608435100316439,41.11075900047764,42.17705841876219
20201228,0.0,0.0,22.93627012417235,-0.48357889767007534,41.754282562728946,41.774387669848444
20201229,0.0,0.0,22.69652250237905,-0.5016971618901535,42.33606340351029,41.27209721322044
20201230,0.0,0.0,22.521650583526807,-0.5178649624230925,42.86694172020929,41.462276286243736
20201231,0.0,0.0,22.50898729471714,-0.5327449471266126,45.380033151667,41.00923029676817
20210104,0.0,0.0,22.441458832144622,-0.5473278768099538,46.83410615545949,40.674386474822285
20210105,0.0,0.0,22.43225846171332,-0.5600373674667795,47.98981083547659,40.28402923303544
20210106,0.0,0.0,22.151096325765813,-0.5627899444154519,48.24116327207134,32.8075110980598
20210107,0.0,0.0,22.035192748253714,-0.5671039286128038,46.85450367028172,33.51859881088473
20210108,0.0,0.0,21.93627859242877,-0.5748279802319898,45.674600883916355,34.10745551809754
20210111,0.0,0.0,21.71437251516459,-0.579608373278268,44.699501823389824,34.52347181088954
20210112,0.0,0.0,21.539223111180817,-0.5810064223641385,44.02711828945112,34.86522577176728
20210113,0.0,0.0,21.489613427654877,-0.5748094720302966,42.298181650715144,34.43953084732861
20210114,0.0,0.0,21.40468593746339,-4.985173555939698,40.87589640035146,34.108616843628205
20210115,0.0,0.0,21.318273838942844,-8.731892612848537,39.73771058227981,33.85039195481635
20210118,0.0,0.0,21.298016336672195,-7.040746965845446,38.96132153157348,33.56217725818783
20210119,0.0,0.0,21.293460833043778,-5.656590258621407,38.38231375793718,27.324040076503504
20210120,0.0,0.0,21.228909213051555,-4.523017679100909,37.52277806839569,28.39557489951688
20210121,0.0,0.0,21.161261680246156,-3.5881198300913697,37.11148677532548,23.093744897060436
20210122,0.0,0.0,22.06725488319188,-2.8150229754542146,36.89673951889987,18.739245885921445
20210125,0.0,0.0,22.914055056741525,3.5390261352334997,36.29912782867757,15.178232635847154
20210126,0.0,0.0,23.430683103369603,8.68459887467518,35.80971839735777,12.277543218147294
20210127,0.0,0.0,23.852121989590756,12.355106657217117,34.44736887632582,4.07458998765366
20210128,0.0,0.0,24.083698003460537,15.360356644564108,33.34217567186016,-2.412574739526057
20210129,0.0,0.0,24.306464268236503,17.895867562541433,32.456607739344115,-7.957468627658507
20210201,0.0,0.0,24.407922337666978,19.95878147244805,31.851910640477634,-12.410497907520117
20210202,0.0,0.0,19.86797472105471,21.474367761605233,31.422003138113546,-16.110217485218136
20210203,0.0,0.0,16.14353778568885,17.44517441554487,30.966365567161926,-19.144387770105148
20210204,0.0,0.0,13.097536813548126,14.150132074897293,30.80459867541196,-21.821151132322633
20210205,0.0,0.0,10.606607075620607,11.455303188991182,30.456315371491424,-24.088823203630223
20210208,0.0,0.0,8.558736551114007,9.252369728385377,30.167326781465263,-25.86541094030642
20210209,0.0,0.0,6.887123972961018,7.4491390914335645,29.924794974602865,-27.213427726261248
20210210,0.0,0.0,5.495072991473369,5.956046851932907,30.363377604322466,-28.932941072411257
20210218,0.0,0.0,4.35223253843441,4.734436928992006,30.449530830791677,-30.26690268152938
20210219,0.0,0.0,10.05657043507365,3.7343163333674894,30.526137256365633,-24.623063854362513
20210222,0.0,0.0,14.515865722582554,2.916199840554058,29.071252241955133,-20.025293746639797
20210223,0.0,0.0,17.191389433808563,8.644946184350857,27.60650252924029,-16.26495905357091
20210224,0.0,0.0,19.44298389082941,13.185798060912552,25.95004835949459,-13.190318152370079
20210225,0.0,0.0,21.32423093010315,17.159540226869712,24.531510360758965,-10.674775051717088
20210226,0.0,0.0,22.589827145895303,20.42449978142148,23.325292040090428,-8.625613453872827
20210301,0.0,0.0,23.54695130186726,16.570952086024263,22.35967879628944,-6.951116747045526
20210302,0.0,0.0,23.983396992661934,13.420131857403542,18.2272554064412,-10.816527054238739
20210303,0.0,0.0,24.368359242077965,10.826681298804926,14.843341375804854,-8.73248668236742
20210304,0.0,0.0,19.830138894356974,8.703302361064258,15.178878504211568,-7.019754612628935
20210305,0.0,0.0,16.116905075444716,6.965987800829686,15.45338537100039,-5.614602814370955
20210308,0.0,0.0,13.099321043164828,5.551207419207292,12.577908721459789,-4.480745114475268
20210309,0.0,0.0,10.647634556263393,4.385624791445139,10.22516411494587,-3.5529058072433117
20210310,0.0,0.0,8.640707234853553,3.439389970582838,8.300320265860819,2.194717891552755
20210311,0.0,0.0,6.999797219492473,2.662931373940403,6.724838656532126,6.950517022900411
20210312,0.0,0.0,5.657332196467646,2.0321403988623272,5.4355804518402975,10.812816219008315
20210315,0.0,0.0,4.56051728064152,1.516788110019486,4.382693174808832,13.772124625562252
20210316,0.0,0.0,3.6621147700128587,1.0867150165743749,3.52115599674477,16.19830082917215
20210317,0.0,0.0,2.9272571901287323,0.7333277335355812,2.8174162690679943,18.194189465774684
20210318,0.0,0.0,2.3253244285301005,0.44369363819003793,2.2411366414035294,19.702997901804086
20210319,0.0,0.0,1.8324047056321644,0.19725786748288132,1.769659573044738,21.001650573537894
20210322,0.0,0.0,-1.7143834371853424,-0.005511615539450792,1.3739051611528978,22.70894487412268
20210323,0.0,0.0,-4.939459165377475,-0.16624313414018999,1.0439355839308833,24.27365096169843
20210324,0.0,0.0,-7.5571051307739445,-0.28793926675767045,0.7526952891118861,25.075844525131256
20210325,0.0,0.0,-9.602553398304394,-0.38573618030478485,0.5140930527932885,25.68045603316194
20210326,0.0,0.0,-11.2088196028944,-0.15769660304682603,0.3201230456577856,26.497339636222932
20210329,0.0,0.0,-12.639205673266387,-6.924439025810617,0.15734943709883323,27.304222016443937
20210330,0.0,0.0,-13.69721665108267,-12.421967547264215,0.01760847576493698,27.955367009201726
20210331,0.0,0.0,-14.55363220928251,-10.008326505314606,-0.09722561833203384,28.48992376200532
20210401,0.0,0.0,-15.252822951364205,-8.043067626716091,-0.19948784574121292,28.98531767505844
20210402,0.0,0.0,-15.791095736453212,-6.435310993154427,-0.28204813718700933,23.59144911333773
20210406,0.0,0.0,-16.656771029513628,-5.115637878339191,-0.35537917636359384,19.156993675800262
20210407,0.0,0.0,-18.68578609315813,-10.685238678658324,-0.4016020136743992,15.525306515534364
20210408,0.0,0.0,-20.2762020162081,-15.564417156117376,-0.4433627391467888,12.558104203945899
20210409,0.0,0.0,-22.00045081997786,-19.559215452663917,-0.4777217079534929,10.130668751796568
20210412,0.0,0.0,-23.408565759343624,-23.202447150520612,-0.506975540994765,8.14452983731323
20210413,0.0,0.0,-24.82341674032202,-26.685697564231948,-0.5452883608819504,6.502528653962834
20210414,0.0,0.0,-25.46733401573148,-29.357200478480227,-0.5710813377922608,5.167565479070906
20210415,0.0,0.0,-26.018862452833872,-31.528856202520682,-0.6003491652694297,4.076982923486777
20210416,0.0,0.0,-26.561027984765772,-33.24701827213552,-0.6262098788422833,3.1805553686637396
20210419,0.0,0.0,-27.00721093896586,-34.66041721973883,-0.6455599892437787,2.4532539501591253
20210420,0.0,0.0,-27.22181990096729,-28.190855157547134,-0.6557899465384129,1.8557599346269957
20210421,0.0,0.0,-27.23671662325483,-22.894967237914376,-0.6655479553233313,1.3669429578385786
20210422,0.0,0.0,-27.398654941540165,-18.546706654186618,-0.6772511456195104,0.9326970149509877
20210423,0.0,0.0,-27.694066291985923,-14.988933134918367,5.409401590411388,0.5816827211609243
20210426,0.0,0.0,-28.511207757311425,-12.078778903501963,10.74368080584983,0.2902457310462321
20210427,0.0,0.0,-29.21298868791674,-9.664017660627337,8.64497864754898,0.046709184907760604
20210428,0.0,0.0,-23.76755489133598,-7.683965405333604,13.729138004233594,-0.13181201439592227
20210429,0.0,0.0,-19.324024771917983,-6.0633617695905615,17.858625605842615,-0.2714111592295327
20210430,0.0,0.0,-15.688548937756249,-4.706394912646723,21.158503557980907,-0.3847531413185363
20210506,0.0,0.0,-12.708633542498756,-3.597741782224654,23.041520701621273,-0.4847771394060954
20210507,0.0,0.0,-10.271401871390061,-2.6950570332070902,24.651582885223778,-0.552014154413112
20210510,0.0,0.0,-8.272825609006436,-1.9837118503676618,26.606358699875425,-0.6047792277202161
20210511,0.0,0.0,-6.636993508726943,-1.4240110835100646,28.233767379292434,-0.6445946686907981
20210512,0.0,0.0,-5.299151211590686,-0.9666298377584819,29.322153055110775,-0.6713737812570085
20210513,0.0,0.0,-4.207488486926166,8.191811601640385,30.301980114745476,-0.6892371615860802
20210514,0.0,0.0,-3.314371363034118,15.571706822863488,31.20902005127075,-0.7046396142534374
20210517,0.0,0.0,-2.5835697000118674,20.713462316255722,31.747383832286854,-0.711662970322929
20210518,0.0,0.0,-1.9849053303832411,24.378347314450668,32.21294150267294,-0.7193993945086664
20210519,0.0,0.0,-1.4971914098939187,27.279766686912446,32.320827855514665,-0.7219066763723558
20210520,0.0,0.0,4.13556566809662,29.219531929040265,32.45733130116474,4.6911460029588845
20210521,0.0,0.0,8.692919796494248,30.90841804827827,32.75442126652964,8.876493808147854
20210524,0.0,0.0,11.955420002228962,32.20136817223854,32.64742707402946,12.21370922425737
20210525,0.0,0.0,14.20560324511542,33.318653080052215,32.522826221204596,14.986630273833743
20210526,0.0,0.0,16.04248271286696,33.935046006309,32.062788659048564,17.289156223839072
20210527,0.0,0.0,17.559059608509973,34.333249457227424,31.52198966657165,14.033651956525308
20210528,0.0,0.0,18.800317081530405,34.53100036663755,31.079144285032203,11.370325789680072
20210531,0.0,0.0,19.98059020445805,34.69930459826238,30.789598790286878,14.501822493557258
20210601,0.0,0.0,20.512334313948642,34.75129705945849,29.772579039857106,16.999390789938538
20210602,0.0,0.0,20.95004592450958,34.85149555417573,28.992192184524907,19.02908549696399
20210603,0.0,0.0,21.35330053509282,34.82806146003265,28.649506242605227,20.680729533931604
20210604,0.0,0.0,21.672768128529775,34.90709144135534,28.38036597515705,22.351267893830443
20210607,0.0,0.0,21.93702976204097,35.53473305377745,28.182267716470648,23.642242074271774
20210608,0.0,0.0,22.13537732054115,36.34300898355041,28.003610005690177,24.689357072407716
20210609,0.0,0.0,22.252426241524134,36.988070012164314,27.943394180023816,25.726362204169217
20210610,0.0,0.0,22.37084463551399,37.396305398083086,27.91553663169842,26.664505361953893
20210611,0.0,0.0,22.371082072849276,36.82639856919572,27.831917214123184,27.39145392173668
20210615,0.0,0.0,22.60608462216211,36.82811762601291,28.114032133218444,28.288701592241043
20210616,0.0,0.0,22.538605107032364,37.19198751388387,28.115651111017275,28.877382364234755
20210617,0.0,0.0,22.39941264050598,37.41210489890669,27.775322547580167,29.40195756030199
20210618,0.0,0.0,22.243369795085034,30.443817271789694,27.484430012061647,31.356706733594464
20210621,0.0,0.0,18.11152620516828,32.08722572959261,27.238985646523016,33.07965715708748
20210622,0.0,0.0,14.724948690304025,26.10002558351837,26.974788464045407,33.43289773998097
20210623,0.0,0.0,11.946672043518832,15.197440793888557,26.751772871338485,27.218971016032278
20210624,0.0,0.0,14.07876709035703,12.576104161291802,26.74386235702473,22.133686549949413
20210625,0.0,0.0,15.835680823695041,3.87738578308327,26.623293844616246,24.17280729356084
20210628,0.0,0.0,17.267346682395466,-3.357440718568844,26.524677362888156,19.641846370456353
20210629,0.0,0.0,18.35840029887372,-2.6049113197191978,26.443096289975863,15.930716622590351
20210630,0.0,0.0,19.944108792982533,-8.304368272294864,27.43206119430649,12.882364584049796
20210701,0.0,0.0,21.117553190314784,-12.905784966219592,28.21856890304354,10.390464476664318
20210702,0.0,0.0,22.035655366841812,-10.442666667786812,28.83151196838767,8.349671911096578
20210705,0.0,0.0,22.494493659932715,-13.559389777706059,29.18716504270184,6.683087788127729
20210706,0.0,0.0,22.874665146079522,-11.205804559370504,29.5914306123272,-1.2655908764868353
20210707,0.0,0.0,23.122352498185577,-9.28440893090677,29.750546593075402,-7.9361525649755
20210708,0.0,0.0,23.41183496646931,-7.7132323973925665,29.799614712355886,-13.391972966357999
20210709,0.0,0.0,23.496961033106693,-1.046569788343908,29.67188040931498,-10.803238459460369
20210712,0.0,0.0,23.653723921234725,-0.9797729910508232,29.669430298117142,-8.684266810231486
20210713,0.0,0.0,23.750499572529037,-0.9252248464428472,29.63780350634557,-6.948194942701365
20210714,0.0,0.0,24.128749869148262,-0.8792530724523279,29.820886412935845,-13.032491675090048
20210715,0.0,0.0,24.64986639202735,-0.8394771355094975,30.570257616601243,-18.1222077332331
20210716,0.0,0.0,25.765259376192528,-0.8081680289884056,31.227368392095777,-22.34312844638985
20210719,0.0,0.0,26.65024306754989,-0.7820084764133486,31.748687467608978,-26.15256878602958
20210720,0.0,0.0,27.28420352163364,5.137058262117366,32.47364530263188,-31.36173251341602
20210721,0.0,0.0,27.80023489377096,10.407962322939765,33.13190511572568,-37.919965308428104
20210722,0.0,0.0,28.127213637417693,14.591029769440913,33.00639642874593,-30.749961617497114
20210723,0.0,0.0,28.2549941237492,17.988176958179913,33.06331200557969,-24.921440158563755
20210726,0.0,0.0,28.270583018381544,20.739290019791223,33.1125909308889,-31.235761957207583
20210727,0.0,0.0,28.007817878025246,22.76856853013787,32.2339157141685,-25.314952963404025
20210728,0.0,0.0,27.69107607459835,24.492827225989394,31.427150662317036,-31.390703250511855
20210729,0.0,0.0,27.54015420305977,25.928041044189563,30.767383766832857,-36.5308263301301
20210730,0.0,0.0,27.482633211825306,28.394687875407932,30.2938544747677,-40.52257769258084
20210802,0.0,0.0,28.04182110912976,31.05869833455327,30.08223963891466,-32.911524612932595
20210803,0.0,0.0,28.466399533707555,33.140625848589956,29.926307569323974,-26.68012364716837
20210804,0.0,0.0,28.973422083382857,34.55482116958674,29.918007460807598,-21.575970380146174
20210805,0.0,0.0,28.851342378210617,35.19990449537719,29.658352152072155,-17.438755962839608
20210806,0.0,0.0,28.975984241476752,35.69088907914616,29.595891865888248,-23.907711229381846
20210809,0.0,0.0,29.075297514781646,36.10096468052573,29.525155534774363,-19.343187666037696
20210810,0.0,0.0,29.21136562880806,36.420230778207454,29.505771032777986,-15.636829122037094
20210811,0.0,0.0,28.694035666361433,36.37347640747732,29.58353897512197,-12.60468887583474
20210812,0.0,0.0,28.311506000436953,36.6091570365756,29.279838098155576,-10.119054625209495
20210813,0.0,0.0,28.005028517993868,29.80125571070635,29.046444980946255,0.4229731005963965
20210816,0.0,0.0,27.102397816792518,24.22521433134591,28.80543275035034,8.831183629580428
20210817,0.0,0.0,26.41908546526009,19.663627580176726,28.665839150633218,15.30917113602919
20210818,0.0,0.0,25.85785720440168,15.93138669140438,28.722303462396084,20.606094411165422
20210819,0.0,0.0,25.630207829410367,12.873633704403177,28.817727135903375,24.39846478629359
20210820,0.0,0.0,25.301438215596715,10.365959459369112,28.98229878263239,27.95917277004135
20210823,0.0,0.0,25.070449160807065,8.315090151442238,29.073758219036748,30.65869514153711
20210824,0.0,0.0,25.232858552698744,-0.9783932296768578,29.252173392158802,32.867771694230754
20210825,0.0,0.0,25.4545460872613,-8.035319685290641,29.451834680276587,34.62769570027171
20210826,0.0,0.0,25.631222006858113,-13.78459000554346,29.49108285494701,36.028972568107626
20210827,0.0,0.0,25.751866310178343,-18.653514597841237,29.420499732398497,37.029316653903386
20210830,0.0,0.0,20.96488273547742,-22.562174922162882,29.383788036283836,37.856549745407136
20210831,0.0,0.0,21.86243798368761,-25.722584932664958,29.244675091990672,38.53805374155534
20210901,0.0,0.0,22.08801348892024,-28.692691909644342,29.025994298520093,38.91120402922243
20210902,0.0,0.0,22.512046198231634,-31.42616749446797,29.173138642737882,39.63432256976724
20210903,0.0,0.0,22.859346762441554,-33.79191908160341,29.24257333356912,40.11134210552
20210906,0.0,0.0,23.125655881517527,-35.79281620837976,29.279597692675516,40.472102602476916
20210907,0.0,0.0,23.40809016180846,-37.30072812235995,29.032037943470176,41.69519913549735
20210908,0.0,0.0,19.040531890552266,-39.257396486447185,28.85351523960668,42.727099594404336
20210909,0.0,0.0,15.467847069367654,-40.5861672303513,29.24851860459028,43.53717149241786
20210910,0.0,0.0,17.47841411026316,-41.705901270559956,29.584298785826757,44.16583401161874
