,AD.SHF,AO.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20191126,0.0,0.0,-34.04420946687737,-72.44755577276685,58.9456695156128,-48.04111509317407
20191127,0.0,0.0,-35.836102405425834,-72.66522062497116,48.484134810389016,-51.22148205474409
20191128,0.0,0.0,-36.915446623297896,-71.00359851125607,39.924941759643254,-53.8821543120388
20191129,0.0,0.0,-37.853508276516315,-69.66174672443904,32.93172089401008,-56.01663166098343
20191202,0.0,0.0,-38.63606681354001,-68.44257812391324,27.20806045402361,-45.57089801020074
20191203,0.0,0.0,-39.391507549797076,-66.61071898338953,22.519837839480882,-37.02341069530576
20191204,0.0,0.0,-38.71285954905711,-65.67002539307626,18.68307291530985,-30.026364113395164
20191205,0.0,0.0,-38.48339867070884,-64.74134427956523,15.544065876623312,-24.31256495477898
20191206,0.0,0.0,-37.336541585968156,-63.80110603860275,12.975805171155134,-19.638968727981876
20191209,0.0,0.0,-36.377486561685565,-63.12200069979719,10.86646427142702,-15.816927183719548
20191210,0.0,0.0,-35.5917859438139,-62.75330239204581,20.60995929583079,-12.661779028670239
20191211,0.0,0.0,-34.244909682183156,-62.470672308897875,30.32447377559047,-10.050596606764673
20191212,0.0,0.0,-32.89097274834509,-61.92226175292154,37.706925433575805,-7.937137148564193
20191213,0.0,0.0,-31.945127893088408,-61.689477849630066,42.71099229729825,-6.208216881700726
20191216,0.0,0.0,-31.18198036792075,-61.239917085665475,46.66606684353209,-4.794389800906246
20191217,0.0,0.0,-30.670543924302876,-61.836250994571955,50.12077891640962,-3.6346652194258273
20191218,0.0,0.0,-30.132960060140306,-62.334300183339955,52.85886022736326,-2.687686157238997
20191219,0.0,0.0,-29.49944551719569,-50.748444988369904,58.152890826387264,-1.868554138210616
20191220,0.0,0.0,-28.965134384872172,-52.7951146871402,63.023237128920364,-1.1897255265850863
20191223,0.0,0.0,-28.42014492843729,-53.94847112040084,67.03008311043963,-0.6445923883454918
20191224,0.0,0.0,-27.94677982771309,-53.59990398621051,69.19067595449236,-0.20193130250151553
20191225,0.0,0.0,-27.543338843071115,-43.64926578456192,70.76575122195075,0.16795384066098895
20191226,0.0,0.0,-27.40669975660231,-35.495902680196025,72.00160673346635,0.4620379472906157
20191227,0.0,0.0,-27.26718420646317,-28.824700875790512,72.73369057975053,0.6910164067459411
20191230,0.0,0.0,-27.127123559462763,-33.63181755493612,72.6457211951695,0.9297954483431962
20191231,0.0,0.0,-27.011046624748456,-38.42179591585627,72.27848712775541,1.0941330324732566
20200102,0.0,0.0,-27.847887953810957,-41.92698516419371,72.15746989747517,1.2227769207569925
20200103,0.0,0.0,-27.824464490720676,-43.31314164402179,72.05613578400458,1.3258713641586897
20200106,0.0,0.0,-28.032674154716656,-44.124196740383965,71.96903317193143,1.326681093592074
20200107,0.0,0.0,-28.301499313887582,-35.910244786057326,72.58277034775998,1.3267217326184721
20200108,0.0,0.0,-28.51661118375797,-29.19500165528906,73.40668521197466,1.3175614302328746
20200109,0.0,0.0,-28.854638205010456,-23.6996107539532,71.86191716229074,1.3126228981567678
20200110,0.0,0.0,-23.48019272612738,-19.201458076495765,70.76113221706511,1.3200176938406383
20200113,0.0,0.0,-19.08412008028506,-15.520999836936403,70.48570008741345,1.3233636040393197
20200114,0.0,0.0,-15.506010564007449,-12.503439283706843,71.0145434223896,1.3261405147121037
20200115,0.0,0.0,-12.57820846974916,-10.047247291914319,70.63049801158799,1.327900972471086
20200116,0.0,0.0,-10.180995022703346,-8.041994975587997,70.5902661189791,1.331932387453482
20200117,0.0,0.0,-8.222205785437742,-6.40073789547986,70.2625655896565,1.3375984189030576
20200120,0.0,0.0,-6.618767964161458,-5.06558457641118,69.8898777033532,1.3417790873624522
20200121,0.0,0.0,-5.302867645193192,-3.990075473546862,69.31848574787648,1.3323002035029095
20200122,0.0,0.0,-4.227067084311359,-3.0984206864785255,69.04866537419657,11.680315909297041
20200123,0.0,0.0,-3.3512721186346965,-2.378856285995747,66.81615656000079,19.75469782168808
20200203,0.0,0.0,-2.642036050461958,-1.8239453038318927,60.85848862901273,22.274127477084605
20200204,0.0,0.0,-2.0642216382412317,-1.371131994866015,55.90412752784932,24.383270618192665
20200205,0.0,0.0,-1.589584336477587,-1.0025606193880043,51.9227311841617,26.198787044665558
20200206,0.0,0.0,-1.200947614763125,-0.7014729098170327,48.539969199967366,27.703418230045195
20200207,0.0,0.0,-0.88297663056203,-0.45484697655241496,45.7607878348792,28.93940675862769
20200210,0.0,0.0,-0.615422139270723,-0.248062252397308,43.48773131202024,29.92209765012071
20200211,0.0,0.0,-0.3992583312742232,-0.07684179991640955,41.598160120113114,24.63498425802402
20200212,0.0,0.0,-0.22170575313551186,0.06256364559109734,40.04428150680604,20.31040135505121
20200213,0.0,0.0,-0.07680761552864125,0.17842445704251386,32.89676742510887,16.776959463879777
20200214,0.0,0.0,0.04659587906181565,0.2702359450698828,27.054319799183062,13.883302593244112
20200217,0.0,0.0,0.1472778883522153,0.34543977651916036,22.2728674983795,11.515207255417364
20200218,0.0,0.0,0.23190241318967006,0.40702041195878796,18.36122721933862,9.577696977479361
20200219,0.0,0.0,0.31657512847728597,0.45649555719501905,15.160736558089734,7.99240803548687
20200220,0.0,0.0,0.3857931763720643,0.5017771657565949,12.544818374870939,6.695960212676991
20200221,0.0,0.0,0.447669336020073,0.5401971951111993,10.404387100142404,5.635636753155755
20200224,0.0,0.0,0.506792134951302,0.5709246175757343,8.65300456581623,4.757254813619209
20200225,0.0,0.0,0.5550863382825016,0.6017639441372961,7.220393550041113,4.040146340645801
20200226,0.0,0.0,0.58903097597943,0.6379220320492894,6.048468448557096,3.4545891960063346
20200227,0.0,0.0,-5.705933755198707,0.6685850651770213,5.0910538742890905,-4.017413439067666
20200228,0.0,0.0,-10.789570701977905,0.6993641534536406,4.2946994556059686,-9.201733167756517
20200302,0.0,0.0,-14.461358959163393,0.7854631362290077,3.6937079339087693,-14.776311892849947
20200303,0.0,0.0,-17.83735562315781,0.8565319915052915,3.2013123222022046,-11.928801914813802
20200304,0.0,0.0,-20.653089381001852,0.9288412027125226,2.797882630382644,-9.601627473799061
20200305,0.0,0.0,-22.916382010723,0.988810880569574,2.4738469248562627,-15.001063995925163
20200306,0.0,0.0,-24.769767823690845,1.0447816030801478,2.20509648052775,-19.41955271633281
20200309,0.0,0.0,-25.61220403712861,1.093164019369155,1.9718820675058009,-22.245468255518837
20200310,0.0,0.0,-25.410192868882366,1.1330160839152685,1.773420231309525,-23.652371404093593
20200311,0.0,0.0,-25.177168917670688,1.1508441873018616,1.6120290885250177,-24.800069514180695
20200312,0.0,0.0,-24.923228463398928,1.1639561875759812,1.4752580584069863,-25.728316515038756
20200313,0.0,0.0,-24.698450531662882,1.1839443541321089,1.3411435557090392,-26.552888354925994
20200316,0.0,0.0,-24.530972525246494,1.2005080862834552,1.2270133531938578,-27.16676229624552
20200317,0.0,0.0,-24.388842183314765,1.1537684489740492,1.1242695034831327,-27.56943104546851
20200318,0.0,0.0,-23.8280031702705,1.0712666782630915,1.020485637756383,-27.030054493566393
20200319,0.0,0.0,-23.370679534294638,1.0037558158925701,-2.584716462523172,-26.43711247099977
20200320,0.0,0.0,-23.009890615775493,0.9350723838971192,-2.050824635920062,-25.29795227830776
20200323,0.0,0.0,-22.450359851195547,0.8790954257530413,-1.6185077408232664,-24.34452553009417
20200324,0.0,0.0,-21.995660405237132,0.8286600693100622,-1.271867896457404,-19.839631863418035
20200325,0.0,0.0,-21.652193266117905,0.786435804660441,-0.9893860493780026,-16.153930326762367
20200326,0.0,0.0,-21.3770408657085,0.7518861120243743,-0.7581797825819446,-16.760361204293588
20200327,0.0,0.0,-21.130084998648588,0.7178090107269283,-0.5699615835452232,-17.19089531100029
20200330,0.0,0.0,-21.310031389624708,0.6948418462887701,-0.4152792166772712,-17.568660106721655
20200331,0.0,0.0,-21.45092928948297,0.6744730919767556,-0.28898185865702003,-17.866728714158622
20200401,0.0,0.0,-21.51922181821816,0.6567375332795484,-0.18563760291535328,-18.126391478866044
20200402,0.0,0.0,-21.59024128702323,0.6412491140164049,-0.10104426138022672,-18.274197631482632
20200403,0.0,0.0,-21.647530018821776,0.628677546044739,-0.03194266857890514,-14.875579229238465
20200407,0.0,0.0,-21.883069505761863,0.6180715322110164,-2.3164813231709314,-12.093083167990685
20200408,0.0,0.0,-22.738195120075,0.6090722668427301,-1.844199440588164,-9.813512104105758
20200409,0.0,0.0,-23.52574586926295,0.602666761693832,-1.4578373120368684,-11.668731434845117
20200410,0.0,0.0,-23.94486278985396,0.5963091583385343,-1.1428005049920449,-9.466206129396383
20200413,0.0,0.0,-24.314626426063278,0.590735860323116,-0.8841650182605651,-7.66422195185872
20200414,0.0,0.0,-24.587838600093434,0.5855992223158014,-0.6721358944222269,-6.1889378626296
20200415,0.0,0.0,-24.812588992193003,0.5910912129240294,-0.4976942654321927,-4.981924459705435
20200416,0.0,0.0,-25.957746374598397,0.639352696403239,-0.35161218059565114,-3.9795396785049584
20200417,0.0,0.0,-26.274269775588817,0.6847378577385723,-0.21865267332137028,-3.1488748688204553
20200420,0.0,0.0,-26.18003910247196,0.7414594722905254,-0.10216315683267821,-2.4502968898606823
20200421,0.0,0.0,-27.06226964730756,0.791616875204269,0.013206936313860787,-1.881258958539467
20200422,0.0,0.0,-27.179588409273947,0.8463070017269506,0.1334994117209355,-1.4142255015555258
20200423,0.0,0.0,-27.217245636439568,0.8848477515553094,0.21520161390342055,-1.0328423708491599
20200424,0.0,0.0,-27.275589317697936,0.9157742038521564,0.2843354805743399,-0.720219498897188
20200427,0.0,0.0,-27.3649796073463,0.9693725016909733,0.34340611028844986,-0.44848176841421483
20200428,0.0,0.0,-27.357917126682878,1.0044452104429775,0.3890302748665085,-0.2128645951249719
20200429,0.0,0.0,-27.493489427374865,1.0393744990242855,0.4273619231168185,-0.02339281148221072
20200430,0.0,0.0,-27.598688212832847,1.0858602730656843,0.4578689859596144,0.13266058294039815
20200506,0.0,0.0,-27.636048013141913,1.1151608882617858,0.4848265328449748,0.2663973136893418
20200507,0.0,0.0,-27.69452230729506,1.1386426262555196,0.5067686802163619,7.214538552688993
20200508,0.0,0.0,-27.726400755068315,1.158503875151787,0.5243870409477983,12.94783425740421
20200511,0.0,0.0,-22.80092349057979,1.1900629843031345,5.377504302682384,17.77592314881251
20200512,0.0,0.0,-18.77059601695879,1.1917698233845253,9.292665708462732,21.842949085006282
20200513,0.0,0.0,-9.868716094493347,9.668103631400017,12.855856064369188,24.835376838519014
20200514,0.0,0.0,-8.19795029063591,16.7076046707647,15.742531498254158,27.041313190762338
20200515,0.0,0.0,-6.826144316160106,22.551485443607657,18.11877857878722,28.928165707214205
20200518,0.0,0.0,-0.23817726357820457,27.66923051498473,20.017840369473074,30.522204587912217
20200519,0.0,0.0,5.098866886126811,31.792561113846617,21.604676028296208,31.846431645281267
20200520,0.0,0.0,10.128915837301877,34.975724149998506,22.535872819339932,32.99629986852178
20200521,0.0,0.0,14.536099004045752,37.890096109742345,23.290516680616932,33.58815197407964
20200522,0.0,0.0,16.58880709251634,39.91823440977202,23.877253341400994,35.61608120668652
20200525,0.0,0.0,18.612552512393204,40.69085183326579,24.564663285260252,37.51901658628915
20200526,0.0,0.0,20.365497727202783,41.50511801771334,26.41515476849393,39.10850002893369
20200527,0.0,0.0,16.549965609773796,42.17435384745262,27.949976274627776,31.821145154749612
20200528,0.0,0.0,18.759530133403523,42.94968999329021,30.089281666311027,25.84813617123863
20200529,0.0,0.0,15.23220560853592,43.92569650832312,32.25961067327646,20.969037264078057
20200601,0.0,0.0,12.356458159287547,43.81004290980699,34.04697485346685,25.596416569949316
20200602,0.0,0.0,14.904756027619076,43.79268237633304,35.52634690870052,29.31553711791271
20200603,0.0,0.0,17.059741875728882,43.923213946106934,36.551894025057656,23.799577219652043
20200604,0.0,0.0,13.851526947503746,43.62093295790236,36.54444751057325,19.27677628025006
20200605,0.0,0.0,11.22868369569834,43.32507759521427,36.57640168567229,15.550705116198298
20200608,0.0,0.0,13.894973545487076,43.037498060363646,36.398409351215044,12.503514813178347
20200609,0.0,0.0,11.264254258080953,35.03228127825969,36.315124807380364,10.01043076486183
20200610,0.0,0.0,9.114088925174219,28.46035639101522,36.250677840825034,7.961146411102264
20200611,0.0,0.0,7.356448398210962,23.1046925946246,36.143849276677,6.2724685561828775
20200612,0.0,0.0,5.915566407152283,18.722077913194937,36.07414417391809,4.891823616355889
20200615,0.0,0.0,4.738469969859041,15.137762796735654,35.7036735097389,3.7652104824031922
20200616,0.0,0.0,8.243730263909015,20.293338907551785,35.03037728210506,2.859500578526383
20200617,0.0,0.0,11.116001971737697,24.58790011837446,35.35426314098425,2.131712814365075
20200618,0.0,0.0,8.99318637695182,28.02859034070027,35.62800409288041,1.5171752809937946
20200619,0.0,0.0,13.422181456683484,30.969563079631204,36.577182627474286,1.0344761450537523
20200622,0.0,0.0,16.641139909697777,34.33992300199768,37.477169932365804,0.6420232743867728
20200623,0.0,0.0,19.267778935906573,36.94872415919423,38.14924722912665,0.3205369317194399
20200624,0.0,0.0,15.637337036293294,39.13924607336417,38.693688906122354,0.04239273783936337
20200629,0.0,0.0,18.508960709199656,40.47597831365145,39.06737788124037,-0.18047662733263278
20200630,0.0,0.0,20.90170648434038,41.688355833272105,39.28013370355843,-0.3646145274370489
20200701,0.0,0.0,23.66922554493553,44.110539218749686,39.469571632528925,-0.5099343193521232
20200702,0.0,0.0,25.84102103325217,46.19152328321462,39.67839793703823,-0.6295824789264645
20200703,0.0,0.0,27.08912431696167,47.50012937375013,40.05843129895672,-0.7274828987586641
20200706,0.0,0.0,28.181338585013982,49.32744706061054,40.98732375170958,-0.8082183700707065
20200707,0.0,0.0,29.243362945667084,50.97983740907469,41.513448298425836,-0.872154740862234
20200708,0.0,0.0,30.107415498657335,52.01640911994234,42.415216664734324,-0.9000561974528483
20200709,0.0,0.0,30.86824254337315,52.197677416663005,43.27486476551229,6.619236335968006
20200710,0.0,0.0,31.29869797264242,52.34070813216358,43.48341841444916,12.879691939240683
20200713,0.0,0.0,31.25392504355629,52.3894275756253,42.024731992480135,17.322112341556046
20200714,0.0,0.0,31.226400352355974,52.152418059519306,40.732842269669824,20.901396619887553
20200715,0.0,0.0,31.393025325267615,52.11971818512011,40.03728262976066,24.017074358616593
20200716,0.0,0.0,31.829325435320534,49.84957647025007,39.70052031324294,26.45727062520278
20200717,0.0,0.0,32.1920409147977,48.02269670659717,39.346179063279905,28.49745191169558
20200720,0.0,0.0,32.444555846986376,46.43033980684498,38.985932402856086,29.943604803961957
20200721,0.0,0.0,32.70914854517565,44.732817502995765,38.728272710041466,31.352843109131697
20200722,0.0,0.0,33.49518053478433,43.27198552290779,38.477573337056135,32.56371046701553
20200723,0.0,0.0,34.09928587518508,42.04456648100171,38.14742508275069,33.596473598135894
20200724,0.0,0.0,34.416147328525454,40.98905060731613,37.87080387702715,34.30424937057568
20200727,0.0,0.0,34.29992839793326,40.19296661273784,36.82541691696563,34.95129830602141
20200728,0.0,0.0,33.99285263526568,39.27452586150259,35.97878338688323,35.381643500416885
20200729,0.0,0.0,33.85119157291819,38.497240323589345,35.256196960232444,34.73354102699316
20200730,0.0,0.0,33.612403856993176,37.8183865228342,34.655484084429666,34.195526055924546
20200731,0.0,0.0,33.70223856203257,37.419049032474355,34.16872447307905,33.705138966060225
20200803,0.0,0.0,33.68820620853372,37.00985779621647,33.992346957015634,32.99173648383462
20200804,0.0,0.0,33.47970053314955,36.44493459815917,33.91868419429395,32.51361573122931
20200805,0.0,0.0,33.09000938908584,35.99779707003542,33.85330699452051,32.295996409549645
20200806,0.0,0.0,32.690624275909144,34.94243405685095,33.81033975082118,32.087165521646924
20200807,0.0,0.0,32.81713271008422,34.005807479803934,34.02499992850647,31.927755181250493
20200810,0.0,0.0,33.16940973170451,33.45997165139545,27.66671925627133,32.010233963266884
20200811,0.0,0.0,33.34798944844205,33.03639602299693,22.46943543281783,32.10257106962984
20200812,0.0,0.0,33.52852967659206,32.61354931136098,18.21714691858535,32.23246190131313
20200813,0.0,0.0,34.3432661534782,33.177086685984825,14.735143326636658,32.51248272679561
20200814,0.0,0.0,34.87853634017724,33.63828648292735,11.883163018893722,32.77240970670164
20200817,0.0,0.0,35.283689613728264,34.20012325448079,9.549595417845536,33.105980786667466
20200818,0.0,0.0,35.60649047226525,34.93625186589964,7.637789890355841,33.4015448530508
20200819,0.0,0.0,35.855270315508214,35.67310127924519,6.070157948312364,33.59979377654701
20200820,0.0,0.0,36.127782681141305,36.24294527958596,4.782907658471475,33.70641361121175
20200821,0.0,0.0,36.39157363512126,36.7283451214189,3.738109863010579,33.934153502790906
20200824,0.0,0.0,36.94456753663273,37.12325351181549,2.833632629922953,33.994901575472916
20200825,0.0,0.0,37.79777351409869,37.801920317302425,2.080513040333092,34.19079929400282
20200826,0.0,0.0,38.14624885146214,38.310524446899855,1.4653598899972113,36.17055948348128
20200827,0.0,0.0,38.62847467971312,38.73550176216737,0.9893943275382888,37.78817688846727
20200828,0.0,0.0,39.238845762906195,38.937912078070504,0.6012071195181614,39.49323251009606
20200831,0.0,0.0,40.31992661683847,39.18440464873191,0.286324401698709,41.47653023970737
20200901,0.0,0.0,41.2758602593674,38.84182764841682,0.02915368202338219,41.76399773669033
20200902,0.0,0.0,42.22902279017021,38.60825758777764,-0.17962259523176208,41.85601659337307
20200903,0.0,0.0,42.33270541549086,41.020387085091734,-0.34882200816610504,42.95915320918426
20200904,0.0,0.0,42.30357223155184,42.60831848794301,-0.4836846301408163,43.1532722459468
20200907,0.0,0.0,42.95260891002237,43.70465941918686,-0.6019714296826456,43.596152999549965
20200908,0.0,0.0,43.83473034404213,35.56231992367641,-0.7069816484804173,43.95725446073109
20200909,0.0,0.0,42.57369952282914,28.922642078296615,-0.7687279422426607,35.80940359709558
20200910,0.0,0.0,41.53718475766534,23.496919709301615,-0.8257258902924373,29.146516648568472
20200911,0.0,0.0,40.87743970842142,19.05595608095805,-0.8671154643028017,23.705038355302054
20200914,0.0,0.0,40.035487712983084,15.421356423673126,-0.8843918543617891,19.252933575817735
20200915,0.0,0.0,39.34466772553525,12.449950362258598,-0.895981240319922,15.612791287289118
20200916,0.0,0.0,38.63887897299068,10.020876059589185,-0.9058624689216398,19.252314951304623
20200917,0.0,0.0,37.780824573488,8.032300915221144,-0.906173669043857,15.611944856601227
20200918,0.0,0.0,37.01922286991093,6.425297358058306,-0.9063404405278171,12.64709117904708
20200921,0.0,0.0,36.202402536719816,-1.3614566708474776,-0.9182990057473386,10.221829250485705
20200922,0.0,0.0,35.505598123473206,-7.730080365675449,-0.9247748223597596,13.884365282839958
20200923,0.0,0.0,35.345187220260776,-12.968648608394862,-0.9287163198506133,11.240187044165028
20200924,0.0,0.0,35.20049847606878,-17.287347879283146,-0.918178753440383,9.078733464245428
20200925,0.0,0.0,34.945638942858835,-20.36276388436576,-0.9104249359845671,7.308761718000923
20200928,0.0,0.0,34.836268706214696,-22.498774173310338,6.485723051503882,5.860128014832015
20200929,0.0,0.0,35.05950601198618,-24.571915398046713,12.35098246341544,10.56763548397202
20200930,0.0,0.0,35.024501112697735,-26.264358871075796,10.255147468979967,8.51798060994233
20201009,0.0,0.0,33.89710114374587,-27.326733825032594,8.537046298672694,6.840534326547319
20201012,0.0,0.0,32.9203828769963,-28.297626461484775,7.132050681702573,11.469217483382947
20201013,0.0,0.0,32.120908522109325,-29.153843093044053,5.982754030369548,9.255553852984727
20201014,0.0,0.0,31.482554389950565,-29.60624154209961,5.0454735918215485,7.444872710355112
20201015,0.0,0.0,31.567971579006514,-30.325494093345995,4.289160771580703,5.951491284236769
20201016,0.0,0.0,31.528406968383933,-31.100859188140255,-3.8678617176081276,4.729773564933322
20201019,0.0,0.0,31.49625258127194,-31.745359496097294,-10.704595980375965,3.726346921641664
20201020,0.0,0.0,31.831573163091132,-32.31854593673937,-16.974227108497733,9.85533652475618
20201021,0.0,0.0,31.98868958056299,-32.798181831220745,-22.24806116865859,7.920239748986141
20201022,0.0,0.0,32.00791061863706,-33.30315796801944,-26.302429927508108,6.337013537667316
20201023,0.0,0.0,32.30086404279454,-33.69875249369132,-21.712292601552143,11.863669508009805
20201026,0.0,0.0,32.34341423159046,-34.4459527433721,-17.944675241518336,17.13460431508043
20201027,0.0,0.0,32.76725769611777,-28.043343111470683,-14.864231890499177,21.54527250580234
20201028,0.0,0.0,31.806382452535534,-22.805505123082522,-12.346742018021466,17.785667256925105
20201029,0.0,0.0,30.580373290725372,-18.520240294130833,-10.288923411613538,21.450884444310475
20201030,0.0,0.0,29.07751941699222,-15.013842296296067,-8.645074257936946,24.70207760687516
20201102,0.0,0.0,27.829252313859417,-12.12928988186149,2.8663885511797065,27.302180200141898
20201103,0.0,0.0,26.808531807507066,-9.754222651738063,11.858915661226499,29.364914951147828
20201104,0.0,0.0,25.97457229113354,-16.03354118650225,19.502841935984524,31.200982466993043
20201105,0.0,0.0,25.405086228909383,-12.948360967923069,26.520266983931137,32.74319232842626
20201106,0.0,0.0,25.377823189569895,-10.404722327018835,32.96590736823606,33.98668263067546
20201109,0.0,0.0,25.28507777021324,-16.265284258420568,38.44670118591612,34.45360212160978
20201110,0.0,0.0,25.209181480293804,-13.134911897615579,31.203351726217495,34.620508536695844
20201111,0.0,0.0,25.146760697763824,-19.367442783681017,25.27717839956813,34.84463171614642
20201112,0.0,0.0,25.094778684599444,-15.656476709868588,20.428321380650267,34.980795476793716
20201113,0.0,0.0,25.11424914988877,-12.620143217113444,27.871460366678885,35.31143607735476
20201116,0.0,0.0,25.057565292703853,-10.138656897416075,32.82559441465283,35.634774084033616
20201117,0.0,0.0,20.40932882435467,-8.107728952393657,26.635620589064832,35.89852623953674
20201118,0.0,0.0,16.60491497675178,-15.107640280222208,21.598919974162467,36.148328382334185
20201119,0.0,0.0,17.858702077080146,-12.171635225662566,17.51438740322047,36.35217712492768
20201120,0.0,0.0,14.517063042572667,-9.823835545690743,14.172380614567354,36.22702751293189
20201123,0.0,0.0,11.785318398009826,-7.896412101247483,11.422173253666559,36.28813433093392
20201124,0.0,0.0,13.809574792050434,-6.316422155597814,9.171567515491535,36.25814848263023
20201125,0.0,0.0,6.263409712261764,-5.027952241258622,7.333426990728482,36.53409248718584
20201126,0.0,0.0,5.244114839636919,-3.9737076178956143,5.831026489040703,37.13334277262066
20201127,0.0,0.0,4.432246092100345,-3.1097572237618643,4.604198126121025,37.736103582595575
20201130,0.0,0.0,10.150769653534352,-2.4052735254529845,3.599027445798279,37.75691677813006
20201201,0.0,0.0,8.172930101822862,3.922631382913662,2.793384934029454,37.56899679990247
20201202,0.0,0.0,6.554817472370167,3.0826370276677855,9.118139843515204,37.40892717667255
20201203,0.0,0.0,5.2372584762205046,2.396449713143906,14.331691353354866,37.164150215311366
20201204,0.0,0.0,4.158970034923494,1.833335863641124,18.377471524763582,36.977656165598795
20201207,0.0,0.0,8.790679879229337,1.3724190377746055,21.66054128004159,37.45076846706
20201208,0.0,0.0,12.577199213855174,1.0006191672513964,24.35799695550775,38.32239016874714
20201209,0.0,0.0,10.171009837337065,0.6962233462438459,26.58609021812961,38.99408680490863
20201210,0.0,0.0,13.611812433218823,0.4485946166182111,28.29220557801806,39.66361771153782
20201211,0.0,0.0,15.62453637695577,0.24781308431541244,29.599047446294776,40.23642587227595
20201214,0.0,0.0,17.277757105262356,0.08390932104774781,30.930374090890087,40.640535422316646
20201215,0.0,0.0,19.330705575650047,-0.04157686252828897,32.00049949771289,40.96437822421308
20201216,0.0,0.0,20.77259434017855,-0.14361606575001304,33.20711103049589,41.7885296018358
20201217,0.0,0.0,21.956522987134356,-0.2267290613574553,36.090711097609756,42.19141345529495
20201218,0.0,0.0,22.92493304961228,-0.3196738022565151,38.49241760124843,43.16211694616322
20201221,0.0,0.0,23.892956165785073,-0.38355513624551096,39.563178761018726,44.01373974863083
20201222,0.0,0.0,23.488756383892316,-0.42970709959131476,40.26282913560625,42.90301299657559
20201223,0.0,0.0,23.15041745817874,-0.4577742942220834,40.998322923646136,42.06159581820332
20201224,0.0,0.0,22.873584232222814,-0.4804521268105814,41.64006523607553,41.66002738815117
20201225,0.0,0.0,22.63447406588967,-0.498526094134475,42.220237408155256,41.15911197030998
20201228,0.0,0.0,22.460065431674167,-0.5146498863088197,42.74964931491111,41.34877040035438
20201229,0.0,0.0,22.447424176993263,-0.5294843187348943,45.25585026658254,40.89696464512935
20201230,0.0,0.0,22.380070242714215,-0.5440160605729671,46.70593387699996,40.56303747264364
20201231,0.0,0.0,22.370886602467976,-0.5566791742925753,47.85846756182123,40.17374885400038
20210104,0.0,0.0,22.090487249051286,-0.559437992239455,48.10912603602784,32.71816094665008
20210105,0.0,0.0,21.974895304925504,-0.5637451674058854,46.72625771381385,33.42721786797792
20210106,0.0,0.0,21.876247301993217,-0.571439408964783,45.549581068232,34.01439369763592
20210107,0.0,0.0,21.65494491893696,-0.5762043072854095,44.577148197730004,34.42921479227437
20210108,0.0,0.0,21.480271898432484,-0.577604202206053,43.906602732656175,34.76998709413395
20210111,0.0,0.0,21.430795488150725,-0.5714511836443283,42.18239703058228,34.345419835684126
20210112,0.0,0.0,21.34609841746679,-4.970066072196589,40.76400362787199,34.01538088375167
20210113,0.0,0.0,21.259921180052967,-8.706793710963735,39.628932234926644,33.75783766396238
20210114,0.0,0.0,21.23971774470935,-7.02080977969254,38.85466742661933,33.47039132471073
20210115,0.0,0.0,21.23517357528726,-5.64087913813509,38.277243764225425,27.24972797603838
20210118,0.0,0.0,21.17079773985787,-4.5107704940877476,37.42006032644941,28.318240411156065
20210119,0.0,0.0,21.10333463601064,-3.5787497074573746,37.00989432742328,23.031274476638167
20210120,0.0,0.0,22.00684699506321,-2.808054086566443,36.795734429000966,18.68903312496771
20210121,0.0,0.0,22.851328483082703,3.5287344394434936,36.19975831157556,15.138038705898014
20210122,0.0,0.0,23.366541806639024,8.66033050667042,35.71168832016599,12.245472157613344
20210125,0.0,0.0,23.78682663271302,12.320879767183504,34.353068039295266,4.0646951728355925
20210126,0.0,0.0,24.01776841164547,15.31797610410589,33.25090014374319,-2.4049395068523842
20210127,0.0,0.0,24.23992460953404,17.846605963887598,32.36775632325479,-7.934841239487865
20210128,0.0,0.0,24.341104743453457,19.90392165929421,31.764714467598786,-12.375833350751282
20210129,0.0,0.0,19.813896054169305,21.41539914431212,31.335983738209443,-16.06555012311795
20210201,0.0,0.0,16.099939286737712,17.39764835268715,30.881593401699043,-19.09151678389564
20210202,0.0,0.0,13.06250568365499,14.111959026919397,30.720269271645886,-21.761036288266716
20210203,0.0,0.0,10.578578371120956,11.424776165180607,30.37293934722573,-24.022569150516926
20210204,0.0,0.0,8.536493951043985,9.228087409332556,30.084741826080794,-25.794349564734723
20210205,0.0,0.0,6.869592817600754,7.429970875810646,29.842873919888515,-27.13872205122517
20210208,0.0,0.0,5.481537473684911,5.9411653141738165,30.280255859386735,-28.853565737120384
20210209,0.0,0.0,4.341988656422219,4.723062609552319,30.36617320342415,-30.183906319532618
20210210,0.0,0.0,10.030406762223334,3.725815148145444,30.44256988740024,-24.555971205497425
20210218,0.0,0.0,14.477245880800352,2.9100484538078857,28.991667703578205,-19.971098133634605
20210219,0.0,0.0,17.145241812545756,8.622778868176535,27.53092783064094,-16.221307024198506
20210222,0.0,0.0,19.390505998001345,13.150927320762804,25.879008308515267,-13.155281153487069
20210223,0.0,0.0,21.26646686746958,17.113568114701312,24.464353647440895,-10.646786297012682
20210224,0.0,0.0,22.52848705099729,20.369407180076614,23.26143742623551,-8.603339376657024
20210225,0.0,0.0,23.48289988851012,16.526685375592177,22.29846761000992,-6.933506236901345
20210226,0.0,0.0,23.918076223157552,13.384710659992466,18.177560868170673,-10.788076766735655
