,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,AP.ZCE,UR.ZCE
20170503,-5.6093290060254635,-51.76289645022839,-28.35695965774701,-3.842358330492549,-14.71066245378883,-8.834981713362778,1.267920350563534,-48.458242823187156,0.06574135563130602,0.0,0.0
20170504,-4.809582694366107,-51.29038444295436,-27.025415211115245,-3.0750968537848955,-14.105827210578346,-6.853324132639152,1.1934983124996839,-47.254932291745355,0.7747180149813409,0.0,0.0
20170505,-4.159039378867762,-51.000542697635204,-26.28435427489816,-2.5982519600244594,-13.708647353754246,-5.2799354530894265,1.9033334769186823,-46.269898920309224,1.4333902532710778,0.0,0.0
20170508,-4.504904879267028,-50.805002196186074,-25.852025822386775,-1.9166400274650033,-12.965934112736676,-5.64053735022245,2.0031152804517576,-45.681952558710485,1.4313809590534272,0.0,0.0
20170509,-5.005613523272932,-50.60664111377991,-24.583162892216087,-2.2461802958545136,-13.178682655522797,-6.241398215434066,1.3852760305547338,-44.92397871572944,1.1608508767163928,0.0,0.0
20170510,-4.898634119680776,-49.687282798316346,-22.675401932994216,-2.3625366516785706,-14.085423859244612,-6.935386896355048,0.9492444784606562,-43.773842107868106,1.6122420250974263,0.0,0.0
20170511,-4.4951588250324725,-48.69643177181302,-21.192069831272633,-4.051703929699511,-16.748859397916075,-8.538402651879215,0.5652256776721133,-42.91551201505829,2.0432922048466255,0.0,0.0
20170512,-4.314168146485848,-46.724744573194236,-18.14435190448607,-4.996500026000394,-18.622285250967543,-9.853626817987594,0.5472841986186362,-42.06714631995152,2.2444176710243475,0.0,0.0
20170515,-4.461222431583235,-45.48658120221616,-15.83791422221266,-5.547559179151788,-20.35506828372182,-10.203726016399541,0.7844002011926661,-41.791991704906714,1.9029916007320147,0.0,0.0
20170516,-5.265371769175852,-43.920168981976104,-13.595408782691138,-6.209721338380119,-22.015253369911036,-10.214368698668526,0.8068604822495591,-41.337810768243386,0.9429964371505819,0.0,0.0
20170517,-6.775336123398009,-42.43766766086575,-11.573635254924469,-6.151123336009671,-22.373063098594137,-11.426262597968137,-0.024923872528248216,-40.65326684470258,-0.5401963687928684,0.0,0.0
20170518,-7.469603190667735,-41.21395947172356,-9.791896862224196,-6.732661036122665,-23.44656650231277,-12.431349859390398,-1.4204726164643608,-40.233302867805165,-1.4978324327601025,0.0,0.0
20170519,-9.343550822354883,-41.91214232348718,-9.173103325819643,-7.653489116944201,-24.199962926068523,-14.824153970157049,-2.974241167579189,-40.73312965289699,-3.6017820348543332,0.0,0.0
20170522,-10.658622136616243,-40.86407951453392,-7.846864437937185,-8.112243652414083,-24.923074941903284,-16.317259313282793,-2.4045284152579276,-39.34970889400267,-4.826697277301966,0.0,0.0
20170523,-10.989194834043017,-39.27489344873333,-6.060907080374338,-9.880594528278252,-26.64624119460257,-16.481038404498726,-2.461698176097154,-37.01051270677902,-4.887058903322193,0.0,0.0
20170524,-11.453192545282539,-38.32817858913438,-4.8117474247468,-11.705902716522695,-28.713763630063394,-16.16958415689189,-2.751038404148493,-34.79951695291683,-5.457724726344486,0.0,0.0
20170525,-11.5623462565851,-37.27171908527083,-3.333895329505188,-12.106597884806025,-28.2034177046416,-14.96383476452452,-3.050006576004156,-32.59666162393137,-5.583477277093504,0.0,0.0
20170526,-12.134438698365107,-36.816406190590556,-2.6710752043348434,-13.623056258135577,-28.73521972805016,-14.28103315039431,-2.780090026514429,-31.372228015208385,-6.211642476905412,0.0,0.0
20170531,-12.59721984036856,-36.782564284361065,-3.111351422541381,-14.087525605150917,-28.663438267209663,-13.466360424898074,-3.024619808752828,-30.821369172720107,-6.822960148280355,0.0,0.0
20170601,-13.182122500459508,-35.70215157504917,-3.3166045014659127,-14.902942104062058,-28.265459533784227,-13.044610834546619,-3.7920590070865408,-29.644444042232294,-8.227188121496022,0.0,0.0
20170602,-14.081118512926144,-34.96449580429482,-3.901414568031574,-14.904884894674554,-25.862656291481894,-13.165573810469374,-3.7293380787610735,-28.168635005654448,-9.48428520229522,0.0,0.0
20170605,-14.872495465439265,-34.66011339151911,-4.590750064522514,-14.52008427969068,-22.47191941096099,-12.865412556472876,-3.367813803676485,-27.013429706362473,-10.567924147093077,0.0,0.0
20170606,-15.786477393516417,-34.149204100702036,-4.580972899948964,-14.506659284598088,-19.349111624908126,-12.46505471433392,-4.06984276405802,-25.51396768833637,-12.3244113543352,0.0,0.0
20170607,-16.471559196876942,-33.25720811263246,-4.706811472626354,-15.018329727203314,-17.632115139383473,-11.990515158794151,-4.427452309476069,-23.7964223685765,-13.664892136952943,0.0,0.0
20170608,-16.64880060168852,-32.88305652640133,-5.568851914278561,-16.882670732635294,-17.69426385090818,-11.224628243359234,-4.7055762755108645,-22.594871395450497,-14.640158471727256,0.0,0.0
20170609,-16.056841027429595,-32.069480997614505,-5.397286967700457,-18.233052495580274,-17.764494297602003,-10.523796710110501,-4.737972442606995,-21.11299851975655,-14.983909457274548,0.0,0.0
20170612,-15.483421577327656,-30.617176719242515,-4.958525976686547,-17.604976358435838,-16.930871881473948,-9.754915202961458,-3.9663171885129915,-18.830848513076102,-15.191395881803212,0.0,0.0
20170613,-15.25216379496792,-27.822246557259454,-2.6610793745505212,-16.249946229218345,-16.079587691500347,-9.063289968146284,-2.7196212926469476,-15.937692899772722,-15.575012551302137,0.0,0.0
20170614,-15.056042452306318,-25.845150997156978,-1.3172315306119562,-15.48931955195756,-15.253746558146892,-8.93976231730129,-1.9815186196762682,-14.202012302159195,-16.006859129725605,0.0,0.0
20170615,-14.733691524140857,-23.593276765850288,0.12115300957383646,-13.270960084483663,-13.089025840930706,-8.422865690539274,-0.8857766059487627,-12.391002304605177,-16.141415045177926,0.0,0.0
20170616,-14.252163755882673,-20.95780437664927,1.7536274964772733,-10.95067869812424,-10.427242101669785,-7.490112318454275,0.8116873797943464,-10.2333515144847,-16.06991989237116,0.0,0.0
20170619,-13.430562132984592,-18.16826869030136,3.273566766700486,-9.344689719593815,-8.763690910629775,-6.42139114253706,1.3037951914593353,-7.788606754256429,-15.380898313626645,0.0,0.0
20170620,-13.576091868437503,-16.811991659763553,3.8803081088386286,-8.51603106794474,-7.581063013098011,-6.079838262946267,-2.0484400577872726,-6.199184408560426,-15.345237818424327,0.0,0.0
20170621,-13.642488447592733,-15.924844288634635,3.6600669956286587,-7.904337853275896,-6.216151106160962,-5.539925502950407,-4.975504908779375,-5.032070347917871,-15.069217015156486,0.0,0.0
20170622,-13.052482890261627,-14.101164859997159,4.023542216342419,-6.522154351180117,-3.855032882617257,-5.148880352983671,-7.001863867672533,-3.4241888768189965,-13.985702852898887,0.0,0.0
20170623,-13.573489147810408,-13.346691131966118,5.110384224458308,-5.430624497858933,-1.6715064460664992,-6.15660175218838,-10.001266459644805,-2.6365811882100165,-14.3032693463644,0.0,0.0
20170626,-14.013833992884505,-13.365400028540837,6.017125034988008,-1.7745646223528808,2.661087129821457,-6.177681622221943,-11.526175430233142,-2.4397153234838087,-14.242298514236412,0.0,0.0
20170627,-14.791119436413926,-12.544579214969495,7.520088954762685,1.9693426181009182,6.847198384181382,-6.199744393344758,-13.293332134129313,-1.0334451169025096,-14.842856181482038,0.0,0.0
20170628,-16.348558516027598,-11.945042198175086,8.710570734948313,5.374159135851278,9.935401799428899,-6.9190799778886225,-14.739135053381005,0.40439967076087213,-16.140701301188752,0.0,0.0
20170629,-20.33544873913375,-12.070785633074754,9.350124441690758,8.095078879434212,11.762072110466379,-8.523947374189861,-16.83896161906941,1.3478564155498218,-21.621713315549492,0.0,0.0
20170630,-23.080179733822597,-10.650386750702067,10.34275924670615,10.313535041576342,13.196319981262231,-9.944799263729871,-19.59341915626287,2.5614118536726798,-26.771699856426526,0.0,0.0
20170703,-25.591944388021634,-9.06800908404471,11.609252684672796,12.320870391966203,14.8798823544185,-11.49487807282496,-21.718607504448432,3.819369891800273,-31.39268857517701,0.0,0.0
20170704,-23.24500551682731,-5.586552691705159,13.412399979510463,12.656101339190785,14.724586790510495,-12.82765965787662,-23.069914663373172,5.120506257966172,-29.24198763149512,0.0,0.0
20170705,-21.86855467509011,-5.082044958337247,13.48657008666959,12.292406596565113,13.379675957474271,-13.848337356575557,-24.201659221566437,4.34964109327119,-27.463398411593946,0.0,0.0
20170706,-20.506540364305156,-4.220242664827833,13.729302640448495,10.73238774570407,11.726159660150788,-15.303841338079213,-25.600850545452012,4.03129614461968,-25.849761684272785,0.0,0.0
20170707,-19.26930193747625,-3.8589286888878878,14.265448357577887,9.254036310379083,10.252012435149915,-16.45031780020971,-25.665587430256025,3.4066407689131224,-25.008688075674574,0.0,0.0
20170710,-17.719009460932224,-2.653126073482297,15.711816711308147,8.433434474644065,10.635928493060314,-16.535626248660236,-26.441669126647636,3.6819417711861737,-23.974402268010042,0.0,0.0
20170711,-14.869618159912253,-0.4392864742334073,17.935420878238308,7.146463736209268,10.243724601181075,-17.728307099561636,-26.07899756884028,5.474097703576247,-21.438266073528897,0.0,0.0
20170712,-12.088009980925948,1.8895394256165992,20.262763362158353,6.256687341582638,10.097268904940538,-19.47915201153129,-24.934028721035126,6.625331249425327,-18.879394804454943,0.0,0.0
20170713,-9.575464034408444,3.958097774536458,21.716821187093593,6.208257403911584,10.369244298807677,-19.771844308791433,-23.463834682229123,7.970253375639287,-16.369464465829775,0.0,0.0
20170714,-8.514297880590977,5.453040557486912,22.320589446950066,4.904817290409856,10.091834984610932,-19.731583486176735,-22.184618779597372,8.182281660589311,-15.014076841185533,0.0,0.0
20170717,-7.8267378423730385,6.468272862049168,22.676636380982462,5.119402804145152,10.25718663221624,-19.896535247691503,-21.23413520621297,8.235889012238529,-14.268336994256275,0.0,0.0
20170718,-7.487055735655688,7.225708259581131,22.720355171658543,5.5983592249595295,9.830041436128237,-19.531956783596037,-21.837760178677225,8.171709091432733,-13.958398579288392,0.0,0.0
20170719,-7.166192774797171,7.700235530456116,22.831820884370483,5.045936131477787,9.111697882638074,-17.026697534392696,-21.382988737755966,8.793674708063559,-13.910800646982377,0.0,0.0
20170720,-6.625469317247709,7.971882912915953,22.200875956898123,4.6933715049893605,7.751381073064115,-13.528250307220206,-20.337622248214632,9.116281192333854,-13.539334799525708,0.0,0.0
20170721,-6.005375020784578,8.593854117705039,21.685158288990216,5.017327483426588,7.950918594703478,-10.948454567767085,-19.609802019765706,10.082080167040102,-13.27308017565225,0.0,0.0
20170724,-5.719986205845053,8.526745826225087,21.116899882578483,5.109035116761072,7.377250896272963,-10.283085389495922,-18.59990859986922,10.979334680222514,-13.353409792782225,0.0,0.0
20170725,-5.94506028135499,6.741453337031479,17.87474970128205,5.183589594296954,5.645367201142457,-9.774302641451984,-18.42226124744113,9.71433842491369,-13.883149151264961,0.0,0.0
20170726,-5.120489174080918,6.026774956505259,16.38322043363911,4.591489020650202,4.2662734741639605,-9.96201329910868,-18.582642391659515,9.442318793408925,-13.008991028413618,0.0,0.0
20170727,-4.727881133162783,4.173334344374952,14.373481943203489,4.775805474864563,3.8523554364638652,-11.200378443626088,-19.72854941080541,8.030975702451677,-12.574917633086715,0.0,0.0
20170728,-3.7992803816549676,3.2940868727663184,13.553460808088632,4.142918883504079,3.020947913079826,-10.347923321290056,-19.879588434492884,7.416502341487283,-11.564760884694389,0.0,0.0
20170731,-3.3304092796173284,1.5672786867285107,11.808073348116514,3.3963818848413134,2.1804660046879145,-11.1634448041114,-21.319440120752894,5.995481697753294,-11.10878785040688,0.0,0.0
20170801,-2.5366766450916267,1.2054727229443425,11.41653850258353,1.9706860721373394,1.1377436988926988,-10.964682498956506,-22.243512498401635,5.892050392139386,-9.869133273210723,0.0,0.0
20170802,-1.8992780671611205,0.8235039888719615,10.374918405039548,0.44393712980358735,0.6302273282660503,-10.81346863230321,-23.35107217870104,5.608497300982336,-9.208768258256503,0.0,0.0
20170803,-1.6480959350050366,0.24190252052964814,9.152843120460428,0.7825203511563446,2.010230268990313,-10.374322721944882,-23.683881764587543,5.114052761039492,-9.126455462806538,0.0,0.0
20170804,-1.9154270908410709,-0.6889503858042697,7.672111172486344,1.4938456264460274,2.858714942455421,-10.201057579376787,-24.01758016328102,4.623313957696305,-9.491447152043696,0.0,0.0
20170807,-1.9457410413063922,-0.9945738101732781,6.953419949850349,1.429329475461283,2.8338682733809426,-10.549406203367386,-23.76543692647835,4.726682842810402,-9.536195076342773,0.0,0.0
20170808,-1.8547960622242916,-1.3084059842974811,6.293277746291521,1.2340731659142465,2.740967593368717,-10.83242974806395,-23.211360100751552,4.83562304242345,-9.52407585883319,0.0,0.0
20170809,-0.8853326554260711,0.37729868096705493,7.37138742019413,0.8613399650440281,2.4148942907798854,-9.986500657462537,-22.470469242855867,6.797430267908794,-8.184068684316044,0.0,0.0
20170810,0.23836465421532008,2.1382322101377116,8.450691207992094,2.318209937421417,2.8927148511306098,-8.83643939938319,-21.84484627119397,9.285145914225096,-6.171042485786322,0.0,0.0
20170811,1.2719011709505932,4.1303332903715795,9.700437307143275,3.2846390918014063,2.487252068212316,-7.180141431919104,-21.268664366841737,11.419183626074881,-4.430481778121009,0.0,0.0
20170814,0.7071419409609794,5.537974867183297,10.453979170970648,5.179855805957591,2.8044492280805473,-5.965996108664104,-20.830886696129962,13.480792613418714,-3.9533172336180855,0.0,0.0
20170815,-0.1256132690656956,5.718462500313779,10.405484783566246,6.38135048085654,2.9846485670690357,-4.645690324960079,-20.494137985650696,13.828522246459746,-3.9351988747445494,0.0,0.0
20170816,-0.6500149543143318,5.752163168658974,10.103076537458831,7.18963507061785,2.93223680056201,-3.663680429846071,-19.193406430707988,13.721283959217192,-3.863140679346421,0.0,0.0
20170817,-1.188551685770327,5.818139987928634,10.038831225380862,8.602531491046149,3.576793054532584,-3.220491493571178,-18.305333879007012,13.315158190363581,-3.9808306637852464,0.0,0.0
20170818,-1.578299649996022,5.856399225535054,10.064164445357664,10.481532635908973,5.306483239405619,-3.57565526075883,-17.620390875881828,13.297676547210072,-3.7681854749703434,0.0,0.0
20170821,-1.8939111362365457,5.943363747072779,10.4053979542105,10.426004677018856,5.399898038792077,-4.260854241143554,-17.545995645287768,12.908950530898124,-3.70561886798818,0.0,0.0
20170822,-1.7699482728692582,5.677394761852822,9.862474818699901,9.570437714920518,4.751061029526584,-3.4030032240114214,-17.78592597740079,12.400856492459697,-3.1401300828362997,0.0,0.0
20170823,-1.5330758092134484,6.133490198182111,10.347689472995768,9.612367999274054,5.387569073129672,-1.8374752558645613,-17.408783437480544,12.872792346091655,-2.31995595799807,0.0,0.0
20170824,-1.3877907101114364,6.524823453044608,10.38068114354008,8.804756078677476,5.272176087755729,-1.4367948543928075,-17.961452650019424,13.798676660971235,-1.7690779518482138,0.0,0.0
20170825,-1.2633556460616662,6.721411313566349,10.738756491994806,7.902813854377603,4.78302529632795,-1.2874911880874118,-18.629079279555242,14.301441309916484,-1.522530520280155,0.0,0.0
20170828,-1.7737585671293488,5.835396268195967,10.087577280038996,7.172083199841262,4.3504785419002685,-1.4290136012790793,-17.99820281277351,13.854855208884368,-2.0046576159125915,0.0,0.0
20170829,-2.412139499098939,5.266619062796939,9.231095941405872,7.092452672827346,3.895372158799831,-1.6997371731949624,-16.298665128893557,13.593841493934468,-2.5127425968276174,0.0,0.0
20170830,-3.451100997827164,4.906921910259076,8.79915064068064,5.963350263321075,2.5327918097785864,-2.373106460982065,-15.364897607940238,13.567228552028633,-3.7239485759628947,0.0,0.0
20170831,-4.517902690349473,4.3174541057403,8.475319784808132,4.111284520526403,0.040271378706861094,-3.844229747119406,-14.913530682339388,13.679818761260266,-5.186985466281588,0.0,0.0
20170901,-4.891768586872938,4.722221708461239,8.77248651336384,2.3781919883318645,-2.4091118515534142,-4.721705705123368,-13.66971833571966,14.531078904035784,-5.81407353264581,0.0,0.0
20170904,-4.9182476498659105,5.812099684205967,9.31410644238249,-0.4121707310576979,-6.115072837293518,-6.231510112645168,-13.724440239489748,15.705598280834712,-6.587278650242289,0.0,0.0
20170905,-4.763518228204356,7.222468249991966,9.785681196475029,-2.452349605937944,-7.83705464745741,-5.561661525594998,-14.55897072992318,16.770369116917397,-7.252145021001317,0.0,0.0
20170906,-4.600599712157175,8.331919769776091,10.1109050300455,-4.624520808068427,-9.347462869256194,-4.2409060206802724,-14.900310603704632,17.551664152145225,-7.596279954932556,0.0,0.0
20170907,-4.085055058854601,8.807261915804999,10.466007023255823,-6.881926754139904,-10.878613475658769,-2.7198379227870504,-15.035500103084962,17.54386465123575,-7.492771899203395,0.0,0.0
20170908,-3.8625989295955776,7.869322597833018,10.221943773265934,-8.189472627792664,-11.974561053434053,-1.2864767789440081,-15.601692469511189,16.989541947170725,-7.272719546983749,0.0,0.0
20170911,-4.301834492082516,6.025166891157932,8.861681102661755,-10.01048387260929,-13.695492972215268,-1.2079442609965523,-16.272529252074243,15.106573518011759,-7.760347598125224,0.0,0.0
20170912,-9.224898422463461,4.220290178174967,8.254632416861808,-9.847831084872892,-14.096415224531176,-1.2286239545050408,-17.10206287384707,13.256675824067194,-11.693337940643902,0.0,0.0
20170913,-12.92506095655829,3.6821194786424947,8.781151238781035,-9.5328969822697,-13.938395675943328,-0.7138147395046236,-16.837572058443993,12.562380909469889,-15.18644145385828,0.0,0.0
20170914,-16.28959847005338,2.855683960346909,9.197053615955847,-9.413525080955074,-14.609313003948657,-0.45224077622221565,-16.147555274689957,11.246318628995391,-18.48591826471285,0.0,0.0
20170915,-18.874498086066808,2.3462197887617635,9.112602022204952,-8.627688361126697,-15.085452527852803,-1.0368691902422802,-15.527352828433173,10.020799652614397,-20.425121393167206,0.0,0.0
20170918,-21.14712482915748,2.158371719845138,9.180006437890247,-8.413590252295139,-16.679803321913134,-1.8026951764103585,-14.685567984791723,9.072912812079707,-21.82423148521794,0.0,0.0
20170919,-24.388265250386453,0.16007808200573986,8.34505045638646,-7.3059822969720765,-16.96673662188316,-2.905179888232995,-14.67945971496479,6.289153221190008,-23.747879532980264,0.0,0.0
20170920,-27.393525403958378,-1.5627290881030893,8.452867436100622,-5.681380324032577,-17.07166025923014,-3.829076997647952,-15.226786466041121,4.078755101377867,-25.903065034821275,0.0,0.0
20170921,-30.444186727173566,-2.987130266397355,8.62311199324552,-4.579724504480296,-16.865933867932295,-4.161768314433677,-15.989789420156098,2.5243472321297626,-28.26177785701782,0.0,0.0
20170922,-31.141215984504996,-4.520089017372398,8.340177971133727,-2.6183746401711696,-16.11668384348271,-4.948589852228559,-17.292246548901204,1.288818231223149,-28.66151452550663,0.0,0.0
20170925,-28.889903388047767,-5.6825430094723846,8.487436533825292,-1.6084736408209637,-14.793345692322157,-6.07916880572459,-18.439898279776536,0.27417426949816637,-25.747659646878848,0.0,0.0
20170926,-26.314868668879033,-7.164898262744451,8.126428014891943,-1.8478976139451615,-14.07058841472526,-7.569931365940541,-18.625376416228523,-2.078163957897496,-22.952436367725,0.0,0.0
20170927,-24.222886700260904,-7.842664582739025,8.54882151057783,-1.2487341224889894,-13.68760811396852,-8.968170887583543,-19.352346465549086,-4.188085321640681,-20.316927756087235,0.0,0.0
20170928,-21.618989672563536,-8.79717703559458,8.641446026082702,-0.884505768511112,-12.766415614854754,-10.629238246404556,-20.075383101289656,-6.391059978157543,-17.405654003579084,0.0,0.0
20170929,-19.95553205643022,-10.667496995807099,6.809449093337282,-1.5963723614981513,-12.781184801829136,-12.469873083909706,-21.098923295789255,-9.46909604785732,-15.254607352010174,0.0,0.0
20171009,-19.21347279748931,-11.647886100184493,5.522372638010056,-1.8821781450349973,-11.726288329957141,-12.768802876894846,-21.456228347777973,-11.220774106298233,-13.962796990723032,0.0,0.0
20171010,-18.35245750836177,-12.603692265188275,4.599340123127275,-2.5710699449380767,-10.79527885943607,-14.037589604655032,-21.429962512236163,-12.112784602329363,-12.606317302326605,0.0,0.0
20171011,-18.966450436033025,-14.704567820998511,2.440450294497317,-2.626003844899549,-10.26597705479723,-15.369523717111052,-19.67777794366037,-14.466026843530388,-12.33796079607446,0.0,0.0
20171012,-19.06067978406341,-15.557933311450164,1.1806372423191893,-2.7948540163548383,-9.805642332101131,-16.127031599857634,-16.630833643887904,-15.549303778174112,-11.745953289684142,0.0,0.0
20171013,-19.71722699442986,-16.379561261655667,0.06526934320008802,-2.722522044103011,-9.354330125663886,-17.305601021200452,-14.190817683666365,-15.988518392860279,-11.817004110681081,0.0,0.0
20171016,-18.005779705668484,-15.810040765365926,0.1573826542822286,-3.2206187726471245,-9.242180629246343,-16.62823282445676,-9.773689140853664,-14.78250616715232,-10.162149914661514,0.0,0.0
20171017,-16.568297078535508,-16.387409836629164,-0.4327537000655112,-3.3667620715822744,-8.862538338692037,-15.27251786488454,-5.840466374357282,-15.07922461186598,-9.631250420277004,0.0,0.0
20171018,-15.573631758687691,-17.8923559423096,-0.5708829549968799,-3.230749688251347,-8.473187402922921,-14.422134342076555,-2.609707875878227,-15.259969789309853,-9.481123276423988,0.0,0.0
20171019,-14.529873319260657,-19.086250521863555,-0.7985146848770458,-3.476145823302665,-9.395247381752927,-13.774173284986318,0.2639384963248288,-15.77707437140952,-8.989840764189358,0.0,0.0
20171020,-12.806877106449903,-19.95774581922241,-0.618172980286423,-3.8122616227020734,-9.684562127222623,-13.516721715220996,2.056830530487257,-16.236754316799928,-7.660134228119231,0.0,0.0
20171023,-11.59735375419456,-19.644740043599633,-0.17445808871925153,-4.058490488224101,-10.33295579095863,-13.859126719681521,2.6139134804056727,-16.306571392626328,-6.933990137106555,0.0,0.0
20171024,-10.95548403376389,-19.535138168586794,0.7813488248972729,-3.6631265733219283,-9.809837043452479,-14.035288272557962,2.834026571199743,-16.09536707916992,-6.746268615785645,0.0,0.0
20171025,-11.056660386477533,-21.192517482034354,0.7285234164883234,-3.722681480002952,-10.239411270618584,-15.152571628973403,3.0937803292010972,-17.25150618214538,-7.279670028700779,0.0,0.0
20171026,-10.922285660850394,-21.396922478665648,0.8706086106391558,-5.054099374132224,-10.759525390357275,-16.662916812586232,4.560450267807803,-17.255291218949463,-7.5640358399722425,0.0,0.0
20171027,-11.229172342671674,-21.724790719998456,0.6053182032430784,-6.552614820663018,-11.07559281895887,-19.00442006368782,5.662771596120103,-17.342700124857082,-8.506159618261467,0.0,0.0
20171030,-10.075810324621976,-21.643027461013453,1.2331842386590246,-10.25603831044204,-13.69570349370384,-20.83955102274897,6.732531373411202,-17.4207750548655,-8.541100680986593,0.0,0.0
20171031,-8.864522035838702,-20.476683327376993,2.190376228016801,-13.061624801704095,-16.20693797172254,-22.855894634161462,7.333965801741027,-16.5232965320307,-7.962775393896572,0.0,0.0
20171101,-8.11895124154766,-19.937871897688886,3.203178810922102,-15.384148391430024,-17.983804030004276,-24.473157468948525,6.824352478279407,-16.286027240570117,-7.903594114377169,0.0,0.0
20171102,-7.454806585890493,-19.52661420097947,4.115458719595793,-17.24542121800541,-18.660485859889615,-26.39589000740944,5.585637048776752,-15.576114898745773,-7.6984438042861925,0.0,0.0
20171103,-6.909563805957934,-19.23257132568151,5.043499890489353,-19.699485189089803,-20.13037438056492,-29.290175788210455,4.753879952137912,-15.314337849297548,-7.398344422420977,0.0,0.0
20171106,-6.2288551158138485,-19.330254882209896,4.834461617509056,-21.64063035136124,-20.045310763728555,-29.40658563134705,4.4482081401172096,-15.284437928049014,-7.064821319940385,0.0,0.0
20171107,-6.264175741470452,-19.8119629134063,4.393131516649894,-25.220602452253942,-20.22215441641609,-30.210257026796935,4.806401454421899,-15.257826090849408,-7.545955106587817,0.0,0.0
20171108,-6.298525994283041,-20.27824157413784,3.6529814059760386,-27.839206336125713,-20.20015241111838,-31.166544520283406,5.436392602303607,-15.56177692697944,-8.010863433699557,0.0,0.0
20171109,-6.271587449892365,-21.182896957798043,2.7081104682911565,-29.342296086481063,-17.86858329720816,-31.160459613619878,6.673026364785859,-16.696646150657028,-8.199786073053247,0.0,0.0
20171110,-5.573560165015338,-21.99673096032334,2.059764301329259,-31.064552459324812,-16.125799608835084,-30.609268943114213,8.307021142608937,-17.70780633541685,-7.6552166378870155,0.0,0.0
20171113,-6.807399650292102,-21.793163381605936,1.7227173023870013,-30.772163065779,-14.09778369233282,-30.72711530532974,7.812691944952091,-17.913261795416346,-8.658972966107473,0.0,0.0
20171114,-6.170284748326037,-22.156943283791215,1.3632930550689515,-30.22959390166871,-12.056266558567138,-32.360859736849264,7.364911686256836,-18.725806793796036,-8.904370813384347,0.0,0.0
20171115,-4.869303389046805,-21.872717764040775,1.2193627938946003,-27.386291110489964,-7.9918471708795025,-33.230153770565586,7.900215593947068,-19.153391104639983,-8.052294101554725,0.0,0.0
20171116,-3.3288106934464055,-21.86665958019744,1.0514306624149663,-23.756794297187763,-3.7803719583411115,-33.93024511487199,8.516391588674688,-19.64873681732466,-6.32795943804236,0.0,0.0
20171117,-1.2294223980923669,-22.493298485800825,0.780620435089799,-21.154607747714543,-0.7435651192883963,-34.749631069825526,8.204563832609104,-20.87892787788724,-4.239803589905867,0.0,0.0
20171120,-0.012851790720025003,-25.161646502018346,-0.22478720175217126,-18.799292963025056,0.7695113680582596,-36.125238309413255,7.570823074879319,-22.498696666017036,-2.6708001499924032,0.0,0.0
20171121,1.37898069184113,-28.760657885854727,-1.5039252952121562,-17.984309809252622,0.9679487050253472,-41.323427732667156,7.4510531564267835,-24.689348080981706,-0.5425657249245616,0.0,0.0
20171122,2.7464541577620936,-31.402512901465354,-2.562454678302441,-17.01243938434583,1.0796355529726038,-47.078106947679196,7.5523112201410125,-26.628678814018446,1.530676082778379,0.0,0.0
20171123,3.9998641071327707,-34.14417483002219,-3.4967781776500635,-16.13045457497285,1.1058203999824199,-50.368087780236856,8.720757737104888,-28.562027440868956,2.9940257169437943,0.0,0.0
20171124,4.563230508338553,-37.041386687081015,-4.912298397640997,-15.292482898369537,0.8458029072268402,-53.17041738549834,10.775422090814592,-31.443085948725308,3.506678169409666,0.0,0.0
20171127,6.139495789675456,-37.00761995724496,-4.639278944594249,-12.788922951531857,1.5792044329125337,-53.16188239323964,13.069772661890369,-30.878820439116485,5.149468632467495,0.0,0.0
20171128,6.675597521865443,-39.136146682526615,-6.8662135158993,-11.301918870117058,2.739339944083075,-50.74901134233006,15.808764220142653,-31.85844098212667,5.536441721033645,0.0,0.0
20171129,6.895275643583583,-40.58373641795366,-8.790039482683634,-9.729231953765801,3.576346868081666,-50.10717250667235,18.036841698491845,-32.337106185192624,5.936787478285074,0.0,0.0
20171130,7.807741533465871,-41.774724522538015,-10.570445578540655,-7.7504322510048125,4.719708279795272,-49.21399590090915,20.039665236904575,-32.376330743222105,7.609748352772603,0.0,0.0
20171201,7.814105741355076,-42.55716306684711,-12.238186857528154,-7.034782194571672,5.069314627345908,-45.28181690235819,20.582631633712122,-31.155401010581997,8.197877287833153,0.0,0.0
20171204,7.139964411748925,-44.00151998025755,-14.131537939698937,-6.098439194220494,5.504766045577094,-40.233175321484175,21.489067888809924,-31.52245890246785,7.768157226732119,0.0,0.0
20171205,7.509381146348912,-44.299166233806574,-15.032018031297007,-4.912010160532397,6.096972626758997,-35.60811001841544,22.83069258928491,-30.737984377843983,8.101446544062327,0.0,0.0
20171206,7.678335591748081,-45.501606076053484,-16.889902682445864,-3.8954067888350954,6.674667758940029,-30.497850251404873,25.01923054395584,-30.731823315947576,8.481886890388042,0.0,0.0
20171207,8.425094870173215,-46.054748390502894,-18.403116197953416,-2.6395297868697734,7.53907594696219,-27.966351250887232,26.920978497465978,-30.719969762956495,9.16836624749874,0.0,0.0
20171208,8.14762197622878,-45.939554786600674,-19.76082534705409,-3.4459581699243422,7.3783906539450905,-25.487776655117123,29.418408660683603,-30.826643679517307,8.551888997230538,0.0,0.0
