,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SN.SHF,SP.SHF,SR.ZCE,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20210305,0.0,2.4107271907342693,3.648569259741971,0.0,-5.0850409951573035,-16.717780602015846,3.0645801787321765,0.0,7.032072441983013,5.293845361451818,6.103435338589697,5.534540483581096,1.5596495072936438,1.8713552350067806,2.4935131834471482,1.3138490684171267,5.585423034936451,2.716195254618574,-3.3845997493503353,-3.3705577500452732,2.825500162791026,2.7609047014953783,4.797255988232692,0.21381846685629197,5.577333476997635,6.5526724630033435,4.568859903200464,6.733487338601854,2.3558480497412275,-2.197017871724312,0.0,1.7715422968957815,0.0,5.392210241101851,4.279242300556909,2.601863760722628,2.906517417291789,2.2478728026610333,0.0,3.8575311274722193,3.1390104760522495,7.560184073548144,3.258705863182597,4.190835657638586,2.8948297999193637,5.5934516054763455,0.6565159011677003
20210308,0.0,0.8782884880199289,3.755009672285275,0.0,-4.930134591912828,-16.67447574498226,2.979195559604682,0.0,7.046829356308613,5.204721701163495,6.090224993073322,5.371325116110578,1.5732476075424544,1.8113349598269874,2.8040681855384446,1.2803155150458299,5.837579886317564,2.897346485419367,-3.4245802251559736,-3.284787239183955,2.7977956712874263,2.697991126234818,3.0583513287502666,0.7460878333600467,5.347492272428458,6.572847931242255,4.5910826640483045,6.841788830718645,2.2740857477191594,-2.1973151997523233,0.0,1.957188725161078,0.0,5.709834716692493,4.2786892094731845,2.56223552426673,2.875219291499809,2.196418614136329,0.0,3.747400593202295,3.105070992817669,7.551352433514831,3.165339897111131,4.195322846546063,2.9269563684954556,5.608452769019949,1.5531455787166086
20210309,0.0,-0.3991844500774515,3.8434206826411255,0.0,-4.79569691407633,-16.66329802492403,2.8746817664931674,0.0,6.95931744309573,5.130381607522758,6.000897478406614,5.23109740915871,1.5856855100588079,1.7658132567820708,3.066353119888307,1.2481481909706602,5.88640810911643,2.984058121194535,-3.3910705332300966,-3.230146060287132,2.773713603004574,2.6152519509338354,1.6379258496191298,1.1723643341983763,3.7460328826387546,6.607524901343915,4.609802545506963,7.002629839957308,2.209738193818055,-2.190743450084882,0.0,2.1089904145371823,0.0,5.749205009373992,2.731901757315521,2.532996461577235,2.8463200488642038,2.13270056459538,0.0,3.658029968578995,3.0883259471852633,7.455430314594843,3.1015912188463655,4.258293010816074,2.954310229271185,5.615206108467154,2.287988203698448
20210310,0.0,-1.7578641962051091,3.91887013283108,0.0,-4.670493661184232,-16.664134932663483,2.783077191745358,0.0,6.99572238463722,5.091163950490475,5.990287239253815,5.111955258614765,1.5962243316376707,1.728927410024808,3.22081142062459,1.2187056072262874,5.948700825175848,3.064119088434403,-3.3636860347711575,-2.1050707682553518,2.7582899058408183,2.5361255877669118,0.4967408391541579,1.5177419698593058,2.4267403628694635,6.395689434904387,4.575121390265949,4.391356790361658,2.156745541549083,-2.194045598200117,0.0,2.2354678816160707,0.0,5.8106626428262285,2.966920247147717,2.508387206510044,2.805047416547046,2.075328108035385,0.0,3.5837488110698152,3.069531325950765,7.392539037765632,3.054935149333136,4.2335472081466525,2.986460875981848,5.492830742033734,2.8922135946614373
20210311,0.0,-2.8711320077666405,3.9920300039685057,0.0,-4.568259653342515,-16.67427487146234,2.662268169640446,0.0,6.9317318181735885,5.040012487135254,5.890670899619594,5.03147444844349,1.573703005232895,1.6638351435878684,3.3072503178696016,1.1931934042440273,5.872457502189042,2.9913294391474605,-3.3416529847701733,-1.188976203593828,2.722368393421932,2.4505669476408722,-0.43664746526443204,1.7920130255040871,1.357400255557321,6.218549639553906,4.50717183786962,2.234486312660104,2.0919700610901004,-2.197310880623022,0.0,2.290364745161341,0.0,5.737401918578188,3.1414286952836497,2.4869563752488,2.7710299962573592,2.012917620212075,0.0,3.528451218451831,3.0534041324253884,7.291732268593446,2.957041258066297,4.217091810996807,2.989348809676344,5.408695202985992,3.3972183142274552
20210312,0.0,-3.9227460671678434,4.052352928300399,0.0,-4.486270976495137,-16.596928554172294,2.5524288653819003,0.0,4.539419551387303,4.969404362442056,5.770328087516663,4.955573930633937,1.5561190751279386,1.6098644302627423,3.376884884139807,1.1714847562529949,5.806482285325554,2.9328309621990236,-3.315953127211535,-0.4530972541935519,2.6811852271753236,2.370894987788956,-1.1642980090472186,1.9472429505310545,0.4833640437314864,6.15610477098458,4.526932620827412,0.510166726246854,2.029515249887973,-2.200809724767574,0.0,2.3316126011373854,0.0,5.674400109813998,1.8824004706818596,2.4725905337370917,2.743758073623863,1.9537116411728328,0.0,3.4852555061823165,3.137097499715345,4.7136370013794915,2.855726641624448,4.214650971065967,2.9822718391354637,5.4587222841509035,1.7544417646543486
20210315,0.0,-4.7647628539073885,4.102953533691925,0.0,-4.414124173703144,-16.481597053587507,2.463179249309401,0.0,2.5791985824463266,4.958225309278498,5.6770295618137006,4.867973968433967,1.5434675249021423,1.5616251080638976,3.3903381816182994,1.1537611546997415,5.729645700127309,2.8795533500278596,-3.3011870315585425,0.1658205712222089,2.6410726689268547,2.305485389570959,-1.7762409800393204,2.0826534591600043,-0.21768297584728305,6.0299958120660575,4.542267962486837,-0.893903344448351,1.974885390090667,-2.1979957810011133,0.0,2.3647020422043155,0.0,5.611325667814616,0.8564085492052499,2.4681805399125714,2.67859693452648,1.9085970144697688,0.0,3.432291116506084,3.2304506948179514,5.094844736780449,2.768913759911319,4.225787307597615,2.9721465976655375,5.434094683517655,2.4204060595804187
20210316,0.0,-5.4272247311522,4.133006492914296,0.0,-4.361560220167045,-16.358539616162147,2.3895969971684874,0.0,0.9410454377280536,4.976827442943077,5.616463808647314,4.786329656161544,1.528514029913979,1.5230688501372451,3.3958437527368592,1.1391492574058497,5.667012663510195,2.823080264640606,-3.2567335111890023,-0.39081439119181094,2.610770821557769,2.2533802561344793,-2.2861718616848345,2.193072506605415,-0.8003326689993132,5.946762725067604,4.5506560626372945,-2.11839017663017,1.9299674174077026,-2.196705272839001,0.0,2.391193507018759,0.0,5.559883423276002,0.006025928046630471,2.4629631799548917,2.6236610043797364,1.8716934218034322,0.0,3.3897112936491447,3.3131129336009026,5.396728697950215,2.6992839124789803,4.236767166948167,2.9670948731793714,5.411126738566108,2.966270610179364
20210317,0.0,-2.8811383875598704,4.150279534687689,0.0,-4.321319601972067,-16.254602526882824,2.32942263544051,0.0,-0.5089892390290671,4.978636318279923,3.515517015382806,4.719776847748021,1.5158695052501423,1.4916308592444258,3.37701781960524,1.1265710289075797,5.632448502413685,2.7752641787788512,-3.2319115241923413,-0.8454836322510636,2.587424767935132,2.2070578364008435,-2.712001796835762,2.278128151071025,-1.2752569744416753,5.878223830264502,4.555911158679376,-0.33264584358941357,1.896711083677045,-2.195009729194622,0.0,2.4139982159998796,0.0,5.517043249346406,-0.6761701642368801,2.455887420653654,2.5671520066048052,1.8416980408198138,0.0,3.344496479207396,3.3667674919804207,5.605967658732653,2.6418027577753254,4.188578385091124,2.918118491170773,5.393313181610453,3.4150539136530558
20210318,0.0,-0.7917998591149248,4.161996941517612,0.0,-4.283821096441695,-16.278848480255327,2.264943518785531,0.0,-1.7037091086020792,4.967481060858743,1.795785561612285,4.651774576108997,1.5034671418711956,1.4674390900672551,3.355842523218349,1.1138918576127494,5.526884436133139,2.7353379081685705,-3.205975878518629,-1.203885586609312,2.5642316246031887,2.1584343695751707,-3.0830052819797515,2.347655446575372,-1.6699950366098224,5.802831059849447,4.5684037970508795,1.1329038520679098,1.8590940445165318,-2.193673423582649,0.0,2.4357477598263673,0.0,5.459790275687675,-1.247547061505199,2.450549783054563,2.525517941745879,1.8112972007545598,0.0,3.3119305481757317,3.399522957386977,5.80176997762155,2.5816279315551256,2.6673033541718203,2.8709880149791056,5.391522218396863,3.757404535429008
20210319,0.0,0.9185020389096582,4.171926835143538,0.0,-4.2779418251116965,-16.273159858470102,2.213580533551867,0.0,-2.677979359678984,4.946109372025529,0.398510323071789,4.606110128911798,1.4934042630620645,1.4475725284849004,3.301231288192953,1.1417572956005062,5.439069221596331,1.7726331375448188,-3.168749650175754,-0.4940520042387478,2.541958829394463,2.1256430665252504,-3.3788074412005824,2.443224408102417,-1.996821551791164,5.733374294251401,4.580659797735351,2.417052014488802,1.8280543756512548,-2.323588601080832,0.0,2.450092391032957,0.0,5.400854479307406,-1.7115463044668608,2.448678142670544,2.4844024061878756,1.7900864061079635,0.0,3.285065946496829,3.423550832933255,5.956240562125277,2.528196855075889,2.9554214029320294,2.8315957624788166,5.379350728454151,4.050342878297406
20210322,0.0,2.254472378012771,4.220625391151287,0.0,-4.262968243840316,-16.787144398007154,2.199420115507309,0.0,-3.6667539785931065,4.96058461466436,1.4831904333809722,4.6474143671156,1.5752306268763605,1.4643249984147324,3.2792268226086687,1.309931450150757,5.393671195583526,0.9537895130412111,-3.2413787995333165,-0.912647011896021,2.7287380147395583,2.1283704525382348,-3.627985262914468,2.60185586801313,-2.2764217276145877,5.667100374251802,4.652579100537139,0.47720740379496374,1.8672845045177202,-2.426632266367478,0.0,2.5959504954470747,0.0,5.400635665397325,-2.097024765806114,2.472653121264599,2.4697258538482756,1.8099044853581612,0.0,3.352984437061128,3.4384324888701587,6.295023737572572,2.505650178799427,1.586896182159746,2.8010224277267675,5.324155791034215,4.4189585036273185
20210323,0.0,3.3253058066097125,4.259362753328896,0.0,-4.376316747195856,-17.209991167997398,2.1317449298950355,0.0,-4.462160883718233,4.927845956291623,2.3754257568996633,4.67696530057558,1.6201806897687472,1.473868997122001,3.2546720985695505,1.4052397368898946,5.360929096522697,0.3021213618932287,-3.2845448247691063,-0.2295038833346762,2.8997388604783256,2.082033659955322,-3.8339436035411993,2.6716697456729293,-2.56981049322211,5.603974285166529,4.680255771973812,-1.063455614565301,1.8903155367760511,-2.489698915883287,0.0,2.703061829343928,0.0,5.399065787377906,-2.4075199443370594,1.5910341293830823,2.436813105322613,1.7825812635101153,0.0,3.4640236917589444,3.3846457646457564,3.8684071405536087,2.4316805915904944,0.48061134051262305,2.7835704214898884,5.209012765025383,4.754115441162351
20210324,0.0,4.2792111906904875,4.2976409550648444,0.0,-4.375776466718953,-17.68954216978251,2.078397246904482,0.0,-5.09246078495811,4.9187526117383324,3.0874281292952563,4.879255221993338,1.6884118984836343,1.5276907370103427,3.2478873093290206,1.4796405984653767,5.380386322837356,-0.226409634175928,-3.2878765584789003,0.3382784026927991,3.08404266934333,2.0316318303734646,-4.004255005599199,2.743196517979881,-2.8056458083233147,5.546206393293937,4.683637596267613,0.4955981368663248,1.9453551133213873,-2.5347810971830094,0.0,2.9536365898190824,0.0,5.408315811900394,-2.6741631893709594,0.8693024041947391,2.4364528960463803,1.7555352585440769,0.0,3.7460365360663777,3.318579820958897,1.8929470814491154,2.382766183448492,-0.4248575894669627,2.841459483154418,5.120020998757661,4.932740482869129
20210325,0.0,5.106342899430438,4.292306335900953,0.0,-4.332264352595282,-18.22724546207888,2.045986497309746,0.0,-5.610684095468095,4.9142620636951,3.6817742019660806,5.052398890077818,1.743974492799136,1.5726909577357417,3.240146780469458,1.553890316127887,5.401766970074321,-0.6490465368166006,-3.284094171359365,0.8179228332808859,3.2444989334346115,1.9968192140806245,-4.219283306046045,2.803258825279786,-2.979351541361466,5.46710533202981,4.604392502523053,1.755252407680697,1.9900503314396043,-2.614914832148277,0.0,3.1544619949353025,0.0,5.408830644303523,-2.9230949640893527,0.2738843516397963,2.436164447586933,1.7543137929591879,0.0,3.9796035020461593,3.344176608797352,0.26228432082010444,2.358758975333858,-1.1465445438124973,2.876222908960189,4.985233683341371,5.068543572055137
20210326,0.0,2.5715922916683507,4.288965590564431,0.0,-4.295527674157664,-18.668313578946034,2.0212103177943037,0.0,-6.07452712099373,3.1727807871931017,1.8132078723547789,5.187523231905166,1.7796416509158413,1.6082294243010857,3.220965606294357,1.6082853862158615,5.4184040164237945,-0.9977304481097267,-3.2829342330353586,1.2115348085445858,3.384450846577257,1.9621656220239918,-4.376309975979389,2.8533053519389733,-3.108019321968849,5.436663992537164,4.53973036111349,2.85560284943802,2.0296655590947816,-2.6402217341514866,0.0,3.3137201433880143,0.0,5.388771869166236,-3.118076216980764,-0.2168066925555398,2.4359314296792296,1.7483016374635747,0.0,4.159466882143822,3.36866329023869,-1.0644051112029962,2.3635250010999926,-0.1540714457621965,2.9085510278354407,4.882143192945088,5.244088856209698
20210329,0.0,0.4763469885132301,4.440123961301948,0.0,-4.253068052715817,-19.091096566359244,2.036002619651596,0.0,-6.48040426635833,1.644068348630449,0.3063218775163781,5.452258907751128,1.8335408034458873,1.6999091426685546,3.2696669453936553,1.6550884802937846,5.450617169131564,-1.280448279938014,-3.2846370510421394,1.5466085498665199,3.537864796245852,1.939662908476053,-4.498309023951312,2.9342178854838052,-3.236524224890232,5.417541543138523,4.494612534906285,0.9774591772730454,2.1487816384197633,-1.675155551511337,0.0,3.486231956242341,0.0,5.384365340099904,-3.267151062089738,-0.7027537830525588,2.4533911947606746,1.749743243857111,0.0,4.3432228023493575,3.423452258734945,-2.18234275927576,2.4026749047370775,0.6563340932919046,2.932204896351942,4.80930345504942,5.415418580875009
20210330,0.0,-1.4058160637709414,4.529530637180971,0.0,-4.194213783156257,-19.82137081812953,2.0435667190397124,0.0,-6.939100825765986,0.33807007067240435,-0.9523980231186101,5.8126906450485984,1.8863532808099834,1.7794829448210037,3.235408671380206,1.693764351030999,5.471837811918801,-1.5109260753531295,-3.290236042553841,1.8458092650173654,3.6555839702709245,1.9238077205162076,-4.773069204684122,3.0118455251723946,-3.3192059300470467,5.281004085159354,4.292196474913788,-0.5514252077369933,2.247764942282259,-0.887559737728801,0.0,3.623604283144259,0.0,5.320441351905185,-1.8603132759560512,-1.2127602335545309,2.4679588180484724,1.7554892286097825,0.0,4.5525623762682015,3.465748111046628,-0.3914220866576838,2.4132317512582455,1.3615060103728744,2.9294973322293676,4.595099103667196,5.5537913322192445
20210331,0.0,-2.9412693442222775,4.655532071151105,0.0,-4.160932474202748,-20.443898515967483,2.055844371291095,0.0,-7.139496873406036,-0.879676024143537,0.4034870145546979,6.113952637049605,1.9439121781896282,1.8488069450934732,3.2115734063627466,1.7254704620562238,5.46162750830905,-1.691280475777662,-3.261103753962553,2.1024740760392,3.7593685112915196,1.9096110538514945,-4.985307488013805,3.1124398410727383,-3.385008830262336,5.169374805030569,4.127490453184603,-1.8454447327733756,2.351438442544899,-0.24972528569181568,0.0,3.7310210481061516,0.0,5.276785260405065,-0.7147794108348726,-1.6253296201615566,2.509401270724551,1.7598090188734337,0.0,4.728340155967539,3.500264992909592,-1.7707713216488241,2.4216766601650423,1.9475453385636825,2.9350434541896337,4.439557984306048,5.667365716192284
20210401,0.0,-4.277827860227376,4.763627505300054,0.0,-4.105648764159855,-21.138912157403936,2.073258796043387,0.0,-7.297372150261783,0.4130256179430819,-0.8448947536180303,6.3718603319087705,1.9906257225678512,1.9437677209378958,3.1942762914108718,1.767245838332827,5.4595721520183895,-1.8385628609493336,-3.2590861044730803,2.390459152365617,3.866070233879078,1.9158990595273422,-5.232124670492665,3.17135143357512,-3.43854501862679,5.079341920940583,4.011999899301573,-2.818443474744082,2.4445509510286967,0.28848092151990906,0.0,3.819507785015456,0.0,5.26314441781302,0.2516986326572746,-1.9969018906899842,2.541172354455715,1.7809527964494671,0.0,4.946834320284672,3.5292503195486837,-2.894027247970591,2.4628100207947092,2.4251749165843264,2.925125325095719,4.307643514343756,5.77189487818221
20210402,0.0,-5.421088147998155,5.059097217628795,0.0,-4.050011757472515,-21.536987234226704,2.086285602499883,0.0,-7.4329242671557845,-0.7905027614130613,-1.8765494243433822,6.654920018245084,2.0250086181699807,2.0242067775219077,3.1742668800201015,1.8011637723596154,5.4998089464709645,-1.9482408043869541,-3.240063165608852,2.6363236653148134,3.9849682170052083,1.92222915062593,-5.487485954532665,3.2132508444258745,-3.475589576020078,5.004010725382946,3.9138510175257957,-3.6128932371597147,2.5200623853176665,0.7307850085350662,0.0,3.8979115098182375,0.0,5.2881798353798315,-0.6333619619999742,-2.2877087436396244,2.5667780893834324,1.7997035740919012,0.0,5.11563472610356,3.57036924708083,-3.927925859682244,2.4964965020908942,1.1906246794131619,2.929269107390208,4.197464144232491,5.835451729269515
20210406,0.0,-6.401683631522431,5.410873696908061,0.0,-4.00027800115896,-21.325558303606705,2.096452853419297,0.0,-7.543871219905393,-1.7997860596435966,-0.3461634846607347,6.984325778681803,2.0216052360634515,2.0868308603182903,3.159500893679386,1.827876123685502,5.521899016367973,-2.020313339572031,-3.2257389639194978,2.789474392884692,4.053589159201404,1.9273476952733277,-5.4549917027305375,3.2513852422478675,-3.5909440707801874,4.893694723769134,3.8093182447948593,-4.300975765612554,2.5820820702103857,1.0919703050569973,0.0,3.9247172217774184,0.0,5.285539953006966,0.17516572026564234,-2.52858655154917,2.6089812892317594,1.8153372097446259,0.0,5.305718599334841,3.4386077219480042,-1.7453756744603457,2.5317423530783696,0.1846467189376075,2.9189627848636324,4.073746803943626,6.078840650515051
20210407,0.0,-7.238362177680453,5.698926607380186,0.0,-3.9678066732693296,-21.13173260357167,2.128377526500541,0.0,-7.973422029570861,-0.3438088901060898,1.0950403334566765,7.010950378293837,2.0198457410582136,2.1356271297268896,3.1557230114154327,1.8723721859955365,5.6646769945684206,-2.0914325802249825,-1.9997376556574313,2.9157372315295538,4.09002016702364,1.9444282135955127,-5.424496555730051,3.28756501712977,-3.9494449148873048,4.794178687366054,3.724043616806917,-4.818789856336897,2.602393969430131,1.4095918240150123,0.0,3.9435511357981747,0.0,5.291205622844195,0.8420250745590062,-2.6930393029191246,2.6442963940250195,1.8447469989036063,0.0,5.33740938611904,3.32711897090921,0.11995279900580287,2.5571438788459644,-0.7003835419811104,2.9056637585280107,3.971164095195403,6.309407319464856
20210408,0.0,-8.029543831725698,5.934406584287182,0.0,-3.9569302674739317,-20.981692707746596,2.165156072149104,0.0,-8.201520678193758,0.810442177140879,-0.4898564563587502,7.033750450668155,2.013875425122115,2.1940984714551597,3.1524311355478454,1.9300299720968546,5.798667520548686,-2.1509943582174014,-0.9976871555237381,3.021647165874035,4.207772934048222,1.969394462219134,-5.419750372878399,3.332519983282081,-4.228827758338094,4.88218983390505,3.682532253042888,-5.306895777255957,2.6329180896513735,1.6820423656270993,0.0,4.060222282658037,0.0,5.300022351804602,1.4061256151409287,-2.8322803643003382,2.7251135687977412,1.8641400295125652,0.0,5.398775026983712,3.218027107041872,1.62709742594535,2.5779569771325224,-1.5001268724451087,2.925922625845848,3.9618565906141154,6.4604939817120846
20210409,0.0,-8.665291051799795,6.1844404433908045,0.0,-3.9317167536796407,-20.870528115961648,2.2263848998243714,0.0,-8.437481531473432,1.7850050310514571,1.0345169223608122,7.053053773291212,2.0631515618112797,2.4374551178035118,3.196211755709188,1.9801339069180661,6.128895305901252,-1.2052663885448733,-0.15303853143392585,3.1336867725069255,4.384920664424675,2.003569781600852,-3.4286850462903042,3.376222028659209,-4.542004904322893,4.955649513173513,3.663287764004483,-5.70680374640856,2.7027664066696255,1.9038414269263473,0.0,4.35949081908976,0.0,5.47223078700648,1.9026096129399699,-2.947512418732196,2.7748499282296772,1.8910176104712026,0.0,5.450701187019589,3.1279357910874914,2.9236402944396174,2.638595659410252,-2.1238211377988154,2.9514445403850016,3.9540210428206093,6.58163347522729
20210412,0.0,-9.200558520660113,6.411577452643321,0.0,-3.878223272577459,-20.88640343328063,1.3607828252526668,0.0,-8.575541221410012,0.30438951282547766,2.3033276896627934,7.099069683607442,2.082344990638735,2.634145111019498,3.237757273766741,2.0215725623800878,6.382611328699368,-0.43525847139173457,0.5453177727536984,3.2410421580366595,4.557221989012194,2.036088548609695,-1.7159220842051226,3.5547320556830577,-4.797713988829362,5.00830298271604,3.658072672981516,-3.2294605891136774,2.7869365642336814,2.090798683949826,0.0,4.569565230394909,0.0,5.613666197927162,2.3474921733368204,-3.0542842374888397,2.822011322637884,1.9183974786743347,0.0,5.503451736388524,3.0537855649596217,0.7927845800848747,2.6787966165363963,-2.6815066296910155,2.981096392237282,3.932028284306341,6.6812452872967745
20210413,0.0,-9.715921365047928,6.696091579789353,0.0,-3.827169499572961,-20.945088248404982,0.6449773563081204,0.0,-8.621259603731747,-0.9504688226598801,3.345199182124821,7.395995129219757,2.0970024302155688,2.8096490784656005,3.253357878179609,2.0572036100123494,6.63883285312176,0.23823014289800437,1.1209785287703526,3.334732594264451,4.8604245963510575,2.062086233656656,-2.6181678652817513,3.702428693151544,-5.059476496674234,5.077590671357438,3.655464607189683,-4.18250297579085,2.907085313297714,2.2757534292362154,0.0,4.809063772275079,0.0,5.733364060679797,2.8178173488654785,-3.144059286197944,2.88197776384552,1.941611011217978,0.0,5.675860527297068,2.9864824853775005,-0.9960568540077204,2.725753359641366,-1.2726769760545575,3.0295340204516386,3.9174883437019474,6.915372827866652
20210414,0.0,-10.223050444350546,6.976327079358634,0.0,-3.7440070395242624,-21.209638799502372,0.0666385709626795,0.0,-8.639693711652809,-1.983270486639798,1.2594986541467286,7.567291875997558,2.1155634199283093,2.9318546632386258,3.2498295257672445,2.0865126208117464,6.752032227508513,0.7914973372490607,1.6772118219968926,3.4292678683059243,4.97276310205365,2.0855260597688035,-3.2443980831957986,3.673356062655074,-5.170918771092073,5.126384931763536,3.6481645849459574,-4.926582749562482,1.7632808621496088,2.40200275405075,0.0,5.037766556353354,0.0,5.775389305384092,1.474959549561732,-3.201175722314711,2.928584824406554,1.9609449539351056,0.0,5.766995920485266,2.925647252295406,-2.513311694125017,2.764020959513377,-0.1187748734419248,3.0607573613232817,3.902702713481743,7.030590183353847
20210415,0.0,-10.638034756759884,7.223530083046201,0.0,-3.667213918457837,-21.3714230720075,-0.39280752018105963,0.0,-8.61459697650475,-2.8026866190559354,2.427355663604434,7.738082735653918,2.1278182722085397,3.033348832683686,3.2662743427657666,2.1147346428606535,6.765384674764211,1.2614868695413946,2.126666125428226,3.5162823283062368,5.06967774892156,2.1065309579062297,-3.751323378109097,3.646467379250122,-5.267035712081581,5.172129652157888,3.638931471409072,-5.53255170459079,0.8226435680283825,2.5058189842511434,0.0,5.241682474346484,0.0,5.758475889540847,0.3697691379669604,-3.240057701267524,3.0312859588228105,1.9714467290297568,0.0,5.91495553482748,2.8163296498635546,-3.8518866158267553,2.786037248116228,0.9388151784972442,3.23390739731466,3.894496050563619,7.109936046757665
20210416,0.0,-10.798424122228514,7.406155470686622,0.0,-3.5937169653023835,-21.37425744360413,-0.7517264063912715,0.0,-8.592846405245213,-3.445593764723531,3.3776579584337676,7.903356238473446,2.1302287956505483,3.1096994457711125,3.2900777418798173,2.131148049982128,7.042932649980618,1.6600755385003536,2.4959389858612457,3.6269801508306663,5.12404610634628,2.1316808322393532,-4.163405378580741,3.6204815254250082,-5.363857974385698,5.210045526451057,3.6350189991364004,-6.016616260267841,0.015697430763797947,2.5912521374244952,0.0,5.400823056140335,0.0,5.804388284300119,-0.5371895904746958,-3.265984864429493,3.114872723358386,1.9836780698544345,0.0,6.053222008146376,2.730951626998806,-4.920148490392816,2.8087439798287615,1.8026226387452597,3.347030997409812,3.885765542585993,7.212006460919495
20210419,0.0,-10.929302520254097,7.424230509942533,0.0,-3.543281866202515,-21.39650444338829,-0.18714377437294985,0.0,-8.492785662366213,-3.948273086663295,3.9746217618364863,7.83906914893314,2.148916706476918,3.1383115308580085,3.3442713225228102,2.123961594413046,7.243388542651664,1.9634678656994202,2.7915170213045797,2.1339252983852504,5.117942270071359,2.1382451209473765,-4.492602398093724,3.560798734693174,-5.443594730377569,5.235040404358548,3.6236134307904915,-6.414194917944186,-0.6357074405532444,2.6639636653389513,0.0,5.415302231280795,0.0,5.859587400854604,-1.2850900046799127,-3.290949862683969,3.3452228149637238,1.978966051348069,0.0,6.15009028828865,2.657731925714511,-5.791872221444048,2.823357884036235,2.5389917591806643,3.4295282736029398,3.8770934744994383,7.240329551472194
20210420,0.0,-11.192218762147712,7.41176950801352,0.0,-3.50491785387751,-21.39973801531765,-0.5747187019537097,0.0,-8.408027950038694,-4.336527320651768,4.465989888264747,7.7767524291146595,2.164141618565908,3.17703551394317,3.387496010902123,2.123427068892372,7.406972876298985,2.21506126520926,2.9979790711624,2.465872070691874,3.2545719939210063,2.156343952808975,-4.746012935964074,3.5044163668064265,-5.478747024733875,5.278445393361213,3.5948190920813117,-6.755222674234349,-1.1654214898376236,2.724712867534209,0.0,3.419858070967174,0.0,5.917384422525637,-1.8929999018481567,-3.3068338533947657,3.478512837134696,1.9803156117634286,0.0,6.178987636318269,2.590747355289331,-6.281896555194304,2.833850090504173,3.1459224342102807,3.527581416304228,3.869174493495753,7.285340352903244
20210421,0.0,-11.509763368272273,7.384264039886743,0.0,-3.461305718979527,-13.633281847692963,-1.0498587946117823,0.0,-8.336606781981109,-4.770963905613592,4.860737282715679,7.732807649199639,2.2487273182945127,1.934142818135063,3.4380336277362002,2.211258458300699,7.489534307870551,2.4833599268781485,3.226023067780904,2.7355421844753542,1.6795175041560622,2.276674753138796,-2.8147240532998397,3.571088021349461,-5.475372811906249,5.3200514325002715,3.581126645376658,-7.057706695190665,-1.6786162676288825,2.8276206987364656,0.0,1.7407821652967268,0.0,5.95453837963083,-0.717784531181008,-3.522856579246297,3.5037606662380454,2.084839824501403,0.0,6.215108684908907,2.5665317062271567,-7.012256664211865,3.0303579348726153,3.6670376065443113,3.622759332787643,3.8894306565873307,7.321791943699541
20210422,0.0,-11.976898476621649,7.345120510547939,0.0,-3.482533710266037,-14.951915764729932,-1.4414560141095185,0.0,-8.28762332598272,-5.121002630995276,5.213044347772543,7.712822475805919,2.323182239978783,0.9059312497606992,3.483123576683618,2.2921325587029915,7.572127288298424,2.7446833128730996,3.648429431496981,3.007092028502892,0.3982471616606792,2.4172178986880692,-3.3796175280530973,3.6232123794148885,-5.502559030797725,5.361705547360104,3.5683193364597456,-7.442385160492778,-2.1816040981861637,2.927431680509614,0.0,0.3640028188193729,0.0,5.9668023435140825,0.23276636682836585,-3.664856052189093,3.524925370918738,2.1857449670270896,0.0,3.8920804949052368,2.55777306870408,-7.626885521359461,3.194947312307612,4.139416349582477,3.700701633858279,3.8980672991238747,4.321116661852291
20210423,0.0,-12.345333683807183,7.5099638789997405,0.0,-3.5054934911014923,-15.931091198689607,-1.7516297357961994,0.0,-8.24251919553886,-5.403397406810245,5.490075290101318,7.660970740597439,2.396516803294051,0.08879634210850462,3.516154916802069,2.3509535878028385,7.6310814612139,2.9775487246884147,3.980729347172562,3.2109670383882687,-0.6014088049610928,1.444455693647676,-3.8565930154543366,3.631797044412876,-5.557382222863796,5.396163206927922,3.5828629369676857,-7.758072892376225,-2.503566707665266,3.0251198443634064,0.0,-0.7109878653031357,0.0,6.009857710090522,-0.644652050149521,-3.780250541564896,3.521806651805057,1.3316450457735503,0.0,1.9918489068430418,2.5439382223872555,-8.125025692658221,3.3112268994969343,4.542101574223135,3.741005993709855,3.9509582288605243,1.9044741881184317
